Start date/time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),Price Germany/Luxembourg [Euro/MWh],Total (grid consumption) [MWh],Day of the Week
15/03/2023 14:00,5.3,55,0,0,0,2,24.4,96.25,"64,953.50",Wednesday
15/03/2023 15:00,5.2,50,0,0,0,2,23,102.83,"63,338.75",Wednesday
15/03/2023 16:00,5.1,48,0.1,0.1,0,51,21.1,116.99,"61,781.25",Wednesday
15/03/2023 17:00,4.9,46,0,0,0,1,19.1,150.8,"61,069.50",Wednesday
15/03/2023 18:00,3.3,53,0,0,0,1,18.6,182.3,"63,089.00",Wednesday
15/03/2023 19:00,0.6,66,0,0,0,0,15.5,199.28,"64,142.50",Wednesday
15/03/2023 20:00,-1.2,77,0,0,0,0,8.2,168.98,"60,232.75",Wednesday
15/03/2023 21:00,-2,80,0,0,0,1,7.4,147.36,"56,633.75",Wednesday
15/03/2023 22:00,-2.8,83,0,0,0,3,8.2,139.35,"54,004.00",Wednesday
15/03/2023 23:00,-3.2,84,0,0,0,0,9,127.63,"51,403.00",Wednesday
16/03/2023 00:00,-3.4,85,0,0,0,0,10.6,117.39,"49,631.25",Thursday
16/03/2023 01:00,-3.2,89,0,0,0,1,12.8,107.61,"48,560.25",Thursday
16/03/2023 02:00,-2.8,88,0,0,0,2,15,103.8,"47,862.25",Thursday
16/03/2023 03:00,-3.1,87,0,0,0,0,16.4,100,"48,297.50",Thursday
16/03/2023 04:00,-3.5,88,0,0,0,0,14.7,98.07,"48,872.50",Thursday
16/03/2023 05:00,-3.7,88,0,0,0,2,15,103.86,"52,422.00",Thursday
16/03/2023 06:00,-1.2,80,0,0,0,3,12.5,130.32,"58,089.75",Thursday
16/03/2023 07:00,-1.8,82,0,0,0,3,8.6,142.35,"61,644.00",Thursday
16/03/2023 08:00,-0.3,81,0,0,0,3,8.1,138.03,"63,826.00",Thursday
16/03/2023 09:00,2,72,0,0,0,3,7.1,117.12,"64,081.75",Thursday
16/03/2023 10:00,4.3,65,0,0,0,3,7.6,103.2,"64,284.00",Thursday
16/03/2023 11:00,6.2,53,0,0,0,3,13.8,91.51,"64,470.25",Thursday
16/03/2023 12:00,7.2,46,0,0,0,3,17,85.4,"63,695.25",Thursday
16/03/2023 13:00,7.1,50,0,0,0,3,17.4,78.49,"62,351.75",Thursday
16/03/2023 14:00,7.5,48,0,0,0,3,17.8,80.48,"60,906.50",Thursday
16/03/2023 15:00,8.1,44,0,0,0,3,17.8,84.89,"59,812.75",Thursday
16/03/2023 16:00,8,44,0,0,0,3,18.2,95.58,"59,328.75",Thursday
16/03/2023 17:00,7.3,49,0,0,0,3,19.2,119.22,"61,088.25",Thursday
16/03/2023 18:00,6,53,0,0,0,3,20.7,131.85,"63,815.75",Thursday
16/03/2023 19:00,3.8,61,0,0,0,3,20,129.97,"65,908.50",Thursday
16/03/2023 20:00,1.6,70,0,0,0,3,18.7,110,"61,967.50",Thursday
16/03/2023 21:00,-0.1,78,0,0,0,3,15.6,98.14,"58,411.50",Thursday
16/03/2023 22:00,-0.6,80,0,0,0,3,12.7,86.07,"55,303.75",Thursday
16/03/2023 23:00,-0.9,80,0,0,0,3,10.8,80.44,"52,308.75",Thursday
17/03/2023 00:00,-1,80,0,0,0,3,8.8,48.45,"49,635.50",Friday
17/03/2023 01:00,2.2,66,0,0,0,3,13.7,49.97,"47,774.75",Friday
17/03/2023 02:00,4.2,56,0,0,0,3,13.2,50.06,"47,340.75",Friday
17/03/2023 03:00,4.5,54,0,0,0,3,11.5,59.93,"47,669.00",Friday
17/03/2023 04:00,4.5,54,0,0,0,3,10.9,62.79,"48,780.75",Friday
17/03/2023 05:00,4.8,52,0,0,0,3,12.3,81.59,"51,931.50",Friday
17/03/2023 06:00,4.8,50,0,0,0,3,10.9,105.07,"58,119.25",Friday
17/03/2023 07:00,4.5,51,0,0,0,3,8,112.17,"62,527.25",Friday
17/03/2023 08:00,4.5,63,0,0,0,3,7,104.56,"64,892.25",Friday
17/03/2023 09:00,6.8,62,0,0,0,3,12.9,90.29,"64,845.75",Friday
17/03/2023 10:00,9.6,53,0,0,0,3,4.6,84.04,"64,449.00",Friday
17/03/2023 11:00,11.4,54,0,0,0,3,6.5,79.95,"62,994.75",Friday
17/03/2023 12:00,13,50,0,0,0,3,9.2,75.76,"61,974.25",Friday
17/03/2023 13:00,15.1,46,0,0,0,3,12,74.05,"61,376.00",Friday
17/03/2023 14:00,15,45,0,0,0,3,15,88.05,"59,070.50",Friday
17/03/2023 15:00,14.5,48,0,0,0,3,12.4,99.03,"59,312.50",Friday
17/03/2023 16:00,13.9,56,0,0,0,3,9.8,109.54,"58,758.25",Friday
17/03/2023 17:00,12.6,66,0,0,0,3,13.6,126.79,"60,151.25",Friday
17/03/2023 18:00,11.1,61,0,0,0,3,19.8,134.36,"62,098.25",Friday
17/03/2023 19:00,8,74,0,0,0,3,14.9,134.23,"62,500.25",Friday
17/03/2023 20:00,7.2,76,0,0,0,3,16.1,126.35,"58,398.50",Friday
17/03/2023 21:00,7.2,74,0,0,0,3,17.1,109.97,"54,547.00",Friday
17/03/2023 22:00,8.2,66,0,0,0,3,22.1,107.09,"51,528.50",Friday
17/03/2023 23:00,8.9,60,0,0,0,3,27.5,102.25,"48,204.75",Friday
18/03/2023 00:00,8.4,65,0,0,0,3,24.2,106.35,"45,693.00",Saturday
18/03/2023 01:00,8.4,69,0,0,0,3,25,98.25,"43,203.75",Saturday
18/03/2023 02:00,8,75,0,0,0,3,24.9,96.84,"42,084.50",Saturday
18/03/2023 03:00,7.6,76,0,0,0,3,30.4,95,"40,966.00",Saturday
18/03/2023 04:00,7.6,78,0,0,0,3,27.4,96.18,"41,141.75",Saturday
18/03/2023 05:00,7.8,82,0.1,0.1,0,51,25.5,99.8,"42,077.75",Saturday
18/03/2023 06:00,8.2,84,0.2,0.2,0,51,24.2,103.5,"43,207.25",Saturday
18/03/2023 07:00,8,87,0.1,0.1,0,51,22.7,105.43,"46,019.50",Saturday
18/03/2023 08:00,9,85,0,0,0,1,24.9,100.74,"49,272.50",Saturday
18/03/2023 09:00,10.8,82,0,0,0,0,27.1,102.65,"51,573.50",Saturday
18/03/2023 10:00,12.7,76,0,0,0,0,21.1,97,"52,246.75",Saturday
18/03/2023 11:00,14.6,71,0,0,0,0,18.7,91.14,"52,615.50",Saturday
18/03/2023 12:00,16,60,0.1,0.1,0,51,22.6,84.06,"51,923.75",Saturday
18/03/2023 13:00,16.8,53,0,0,0,2,21.3,80.42,"50,609.25",Saturday
18/03/2023 14:00,17.2,50,0,0,0,3,21.4,87.52,"48,692.75",Saturday
18/03/2023 15:00,17.2,49,0,0,0,3,21.3,92.08,"47,249.75",Saturday
18/03/2023 16:00,16.8,50,0,0,0,3,16.9,104.43,"46,853.50",Saturday
18/03/2023 17:00,15.7,61,0,0,0,3,14.5,130.74,"48,867.50",Saturday
18/03/2023 18:00,12.5,74,0,0,0,3,13.8,156.95,"51,572.00",Saturday
18/03/2023 19:00,10.4,75,0,0,0,1,17.8,169.54,"52,140.50",Saturday
18/03/2023 20:00,8.4,85,0,0,0,0,13,144.15,"48,994.50",Saturday
18/03/2023 21:00,7.1,89,0,0,0,1,10,132.92,"46,065.75",Saturday
18/03/2023 22:00,6.7,90,0,0,0,2,6.8,129.95,"44,290.00",Saturday
18/03/2023 23:00,7,90,0.2,0.2,0,51,11.1,118.46,"41,646.50",Saturday
19/03/2023 00:00,7,91,0,0,0,3,13.2,110.03,"39,137.75",Sunday
19/03/2023 01:00,8.2,93,0,0,0,3,23.7,106,"37,667.75",Sunday
19/03/2023 02:00,9.1,90,0.5,0.5,0,53,3.7,99.6,"36,397.25",Sunday
19/03/2023 03:00,6.5,96,0,0,0,2,12.1,99.18,"36,721.50",Sunday
19/03/2023 04:00,5.9,94,0,0,0,2,11.8,98.74,"36,732.50",Sunday
19/03/2023 05:00,4.6,94,0,0,0,2,13.8,103.36,"37,165.00",Sunday
19/03/2023 06:00,4.7,91,0,0,0,3,13.1,100,"37,454.00",Sunday
19/03/2023 07:00,5.1,92,0,0,0,3,10.8,102.45,"39,498.25",Sunday
19/03/2023 08:00,7.2,89,0,0,0,3,14,101.44,"43,372.50",Sunday
19/03/2023 09:00,9.5,88,0,0,0,3,18.9,102.26,"46,167.00",Sunday
19/03/2023 10:00,11.5,81,0,0,0,3,14.3,100.41,"48,478.00",Sunday
19/03/2023 11:00,13,71,0,0,0,3,14.5,99.18,"50,327.50",Sunday
19/03/2023 12:00,13.8,64,0,0,0,3,16.3,97.39,"50,013.50",Sunday
19/03/2023 13:00,13.5,70,0,0,0,3,18.2,94.04,"47,725.25",Sunday
19/03/2023 14:00,14.4,64,0,0,0,3,19.5,95.01,"46,027.25",Sunday
19/03/2023 15:00,13.2,68,0,0,0,2,24.3,98.67,"45,131.75",Sunday
19/03/2023 16:00,13.3,71,0,0,0,1,19.2,106.09,"45,065.00",Sunday
19/03/2023 17:00,12.6,73,0,0,0,1,17.9,133.17,"46,709.50",Sunday
19/03/2023 18:00,11,81,0,0,0,2,17.1,145,"48,783.50",Sunday
19/03/2023 19:00,8.6,89,0,0,0,1,17.1,152.91,"49,552.00",Sunday
19/03/2023 20:00,7.7,91,0,0,0,2,17.7,144.71,"47,105.75",Sunday
19/03/2023 21:00,7.5,92,0,0,0,2,21.3,135.27,"44,871.75",Sunday
19/03/2023 22:00,7.2,93,0,0,0,2,23,132.9,"44,468.50",Sunday
19/03/2023 23:00,6.7,94,0,0,0,2,22.8,130,"42,136.25",Sunday
20/03/2023 00:00,6.4,95,0,0,0,1,21.2,124,"40,829.00",Monday
20/03/2023 01:00,6.9,95,0,0,0,0,20.8,114.94,"39,907.25",Monday
20/03/2023 02:00,6.8,96,0,0,0,0,20.4,113.06,"39,559.25",Monday
20/03/2023 03:00,6.5,97,0,0,0,0,21.8,110.18,"40,146.00",Monday
20/03/2023 04:00,6.3,97,0,0,0,2,21.9,110.25,"42,008.50",Monday
20/03/2023 05:00,6.3,97,0,0,0,3,21.2,116.4,"46,222.50",Monday
20/03/2023 06:00,6.6,95,0.2,0.2,0,51,21.1,135.77,"53,369.50",Monday
20/03/2023 07:00,6.9,96,0.1,0.1,0,51,16.2,148.43,"58,429.25",Monday
20/03/2023 08:00,8,94,0,0,0,3,14.1,148.51,"61,361.25",Monday
20/03/2023 09:00,8.9,91,0,0,0,3,12.6,137.56,"62,065.00",Monday
20/03/2023 10:00,9.6,87,0,0,0,3,13.9,122.75,"62,839.50",Monday
20/03/2023 11:00,9.8,85,0.1,0.1,0,51,18.4,115.79,"63,146.25",Monday
20/03/2023 12:00,9.7,86,0.1,0.1,0,51,21.4,104.59,"63,110.75",Monday
20/03/2023 13:00,11.3,78,0.1,0.1,0,51,23.9,99.96,"62,832.50",Monday
20/03/2023 14:00,11.7,69,0,0,0,3,26.3,101.73,"60,915.25",Monday
20/03/2023 15:00,11.9,67,0,0,0,3,27.7,104.74,"59,674.75",Monday
20/03/2023 16:00,11.8,67,0,0,0,3,25.8,113.83,"58,921.25",Monday
20/03/2023 17:00,11.6,63,0,0,0,3,22.7,132.84,"60,011.25",Monday
20/03/2023 18:00,10.7,64,0,0,0,3,23.4,150.96,"61,761.00",Monday
20/03/2023 19:00,9.4,70,0,0,0,3,22.7,165.47,"62,446.75",Monday
20/03/2023 20:00,8.6,74,0,0,0,3,22.1,152.36,"58,758.50",Monday
20/03/2023 21:00,8,77,0,0,0,3,23.1,135.49,"55,111.75",Monday
20/03/2023 22:00,7.6,80,0,0,0,3,22.1,127.5,"51,735.00",Monday
20/03/2023 23:00,7.3,82,0,0,0,3,21.9,117.04,"47,738.25",Monday
21/03/2023 00:00,7.1,83,0,0,0,3,22.8,120.79,"44,769.00",Tuesday
21/03/2023 01:00,7.3,83,0,0,0,3,21.2,112.28,"42,961.50",Tuesday
21/03/2023 02:00,7.2,82,0,0,0,3,20.8,111.56,"42,385.75",Tuesday
21/03/2023 03:00,7.1,82,0,0,0,3,19.8,108.65,"42,862.00",Tuesday
21/03/2023 04:00,7.1,82,0,0,0,3,19.1,110,"44,789.00",Tuesday
21/03/2023 05:00,7,83,0,0,0,3,19.3,118.21,"47,833.00",Tuesday
21/03/2023 06:00,7,84,0.1,0.1,0,51,19.4,129.81,"54,260.75",Tuesday
21/03/2023 07:00,7.1,84,0.1,0.1,0,51,18.2,145.49,"58,648.00",Tuesday
21/03/2023 08:00,7.5,83,0,0,0,3,18.6,143.45,"61,949.50",Tuesday
21/03/2023 09:00,8.3,80,0,0,0,3,16.3,128.53,"62,857.25",Tuesday
21/03/2023 10:00,9.7,76,0,0,0,3,17.3,115.01,"63,618.50",Tuesday
21/03/2023 11:00,12,69,0,0,0,3,19.2,106.72,"64,014.00",Tuesday
21/03/2023 12:00,13.7,65,0,0,0,3,17.9,101.98,"63,660.00",Tuesday
21/03/2023 13:00,14.3,61,0,0,0,3,25.5,99.56,"63,122.00",Tuesday
21/03/2023 14:00,13.7,64,0,0,0,3,25.9,98.67,"61,688.50",Tuesday
21/03/2023 15:00,12.7,67,0,0,0,3,25.1,98.32,"60,444.25",Tuesday
21/03/2023 16:00,11.5,74,0.2,0.2,0,51,23.7,101.21,"59,689.50",Tuesday
21/03/2023 17:00,10.6,79,0.2,0.2,0,51,24.1,112.99,"60,852.25",Tuesday
21/03/2023 18:00,9.6,89,1,1,0,55,26.5,132.08,"62,563.50",Tuesday
21/03/2023 19:00,9.1,90,1,1,0,55,24,143.29,"63,514.00",Tuesday
21/03/2023 20:00,8.7,88,0.3,0.3,0,51,24.6,125.25,"59,967.00",Tuesday
21/03/2023 21:00,8.1,88,0,0,0,3,25.9,105.13,"55,853.50",Tuesday
21/03/2023 22:00,7.4,90,0,0,0,2,26.3,99.69,"52,377.50",Tuesday
21/03/2023 23:00,7.4,90,0,0,0,1,25.5,92.59,"48,527.50",Tuesday
22/03/2023 00:00,8.1,89,0,0,0,1,25.9,77.06,"45,102.50",Wednesday
22/03/2023 01:00,8.1,88,0,0,0,1,27,73.19,"43,988.50",Wednesday
22/03/2023 02:00,7.4,89,0,0,0,2,27.7,73.5,"44,257.00",Wednesday
22/03/2023 03:00,7.2,89,0,0,0,3,28.3,69.05,"44,879.50",Wednesday
22/03/2023 04:00,6.7,90,0,0,0,3,28.5,66.67,"46,033.00",Wednesday
22/03/2023 05:00,6.4,91,0,0,0,3,27.3,74.03,"49,222.25",Wednesday
22/03/2023 06:00,6.1,91,0,0,0,3,25,92.03,"56,056.75",Wednesday
22/03/2023 07:00,6.4,92,0,0,0,3,24.2,109.01,"61,063.50",Wednesday
22/03/2023 08:00,8.2,88,0,0,0,3,26,110.21,"62,923.00",Wednesday
22/03/2023 09:00,10.6,81,0,0,0,3,26.5,82.37,"62,652.00",Wednesday
22/03/2023 10:00,12,76,0,0,0,3,37.3,58.35,"63,057.50",Wednesday
22/03/2023 11:00,13,67,0,0,0,3,35.5,33.29,"63,299.75",Wednesday
22/03/2023 12:00,14.5,60,0,0,0,3,35.2,22.93,"63,482.50",Wednesday
22/03/2023 13:00,14.1,55,0,0,0,3,45.1,16.99,"63,198.25",Wednesday
22/03/2023 14:00,14.4,53,0,0,0,3,43.9,39.43,"61,973.50",Wednesday
22/03/2023 15:00,14.8,50,0,0,0,3,42.6,68.41,"61,087.75",Wednesday
22/03/2023 16:00,14.7,51,0,0,0,3,37.3,81.12,"60,042.25",Wednesday
22/03/2023 17:00,14,55,0,0,0,3,33.5,100.62,"60,815.00",Wednesday
22/03/2023 18:00,13.3,57,0,0,0,3,30.7,119.25,"63,168.00",Wednesday
22/03/2023 19:00,13.1,58,0,0,0,3,33.2,139.85,"63,849.00",Wednesday
22/03/2023 20:00,12.9,53,0,0,0,3,35.7,125.31,"60,826.75",Wednesday
22/03/2023 21:00,11.8,59,0.1,0.1,0,51,33.7,108.41,"56,672.50",Wednesday
22/03/2023 22:00,11.5,62,0,0,0,3,33.1,99.9,"52,471.25",Wednesday
22/03/2023 23:00,11,64,0,0,0,3,31,83.29,"48,502.75",Wednesday
23/03/2023 00:00,10.5,66,0,0,0,3,30.7,68.05,"46,145.75",Thursday
23/03/2023 01:00,12.3,60,0,0,0,3,33.9,65.89,"45,008.50",Thursday
23/03/2023 02:00,12.6,65,0,0,0,3,36.8,55.29,"44,548.50",Thursday
23/03/2023 03:00,12.6,69,0,0,0,3,38.1,45.94,"45,051.50",Thursday
23/03/2023 04:00,12.4,69,0,0,0,3,38.1,33.17,"46,146.00",Thursday
23/03/2023 05:00,11.5,73,0.4,0.4,0,51,37,55.78,"49,667.75",Thursday
23/03/2023 06:00,10.4,86,1.4,1.4,0,61,35.3,80.64,"56,138.75",Thursday
23/03/2023 07:00,10.3,87,0.4,0.4,0,51,35.6,92.22,"60,678.00",Thursday
23/03/2023 08:00,10.7,86,0.3,0.3,0,51,33.2,95,"62,434.25",Thursday
23/03/2023 09:00,11.4,85,0.1,0.1,0,51,34.9,72.8,"62,346.25",Thursday
23/03/2023 10:00,12,82,0,0,0,3,35,40.74,"64,422.25",Thursday
23/03/2023 11:00,12.6,79,0.3,0.3,0,51,37.4,35.68,"65,510.00",Thursday
23/03/2023 12:00,12.7,79,0.2,0.2,0,51,36.2,36.52,"65,972.25",Thursday
23/03/2023 13:00,13.9,66,0.4,0.4,0,51,38.8,37.19,"65,737.50",Thursday
23/03/2023 14:00,14.2,62,0,0,0,3,46.2,51.28,"64,040.25",Thursday
23/03/2023 15:00,13.9,64,0,0,0,3,46.1,55.28,"62,317.75",Thursday
23/03/2023 16:00,13.3,68,0,0,0,3,39.6,89.9,"61,097.75",Thursday
23/03/2023 17:00,13.2,70,0,0,0,3,36.1,119.45,"62,375.50",Thursday
23/03/2023 18:00,12.4,75,0,0,0,3,29.5,136.86,"62,996.00",Thursday
23/03/2023 19:00,12,77,0,0,0,3,28.5,144.38,"62,591.00",Thursday
23/03/2023 20:00,11.2,79,0,0,0,3,30.1,122.12,"59,071.25",Thursday
23/03/2023 21:00,10.8,82,0,0,0,3,30.1,92.65,"55,450.25",Thursday
23/03/2023 22:00,10.7,85,0,0,0,3,30.3,88.85,"52,238.75",Thursday
23/03/2023 23:00,10.7,85,0,0,0,3,30.7,77.35,"48,904.00",Thursday
24/03/2023 00:00,11,80,0,0,0,3,31.1,55.12,"46,026.50",Friday
24/03/2023 01:00,11.6,79,0,0,0,3,31.1,43.8,"44,608.50",Friday
24/03/2023 02:00,12.3,76,0.2,0.2,0,51,36.7,40.67,"44,206.25",Friday
24/03/2023 03:00,11.3,87,1,1,0,55,30.6,40.18,"45,204.50",Friday
24/03/2023 04:00,11.2,87,0.3,0.3,0,51,30.9,35.07,"46,424.25",Friday
24/03/2023 05:00,11.4,85,0,0,0,3,33.9,40.19,"49,706.50",Friday
24/03/2023 06:00,11.5,83,0,0,0,3,38.5,62.44,"55,425.50",Friday
24/03/2023 07:00,11.7,84,0.1,0.1,0,51,42.5,81.23,"60,450.00",Friday
24/03/2023 08:00,12.3,87,0.6,0.6,0,53,45.3,81.23,"63,537.00",Friday
24/03/2023 09:00,12.6,85,0.2,0.2,0,51,43.8,62.36,"64,610.00",Friday
24/03/2023 10:00,13,83,0.1,0.1,0,51,45,36.95,"65,313.25",Friday
24/03/2023 11:00,13.2,78,0.6,0.6,0,53,38.8,25.28,"65,520.00",Friday
24/03/2023 12:00,12.3,77,0.9,0.9,0,53,32.1,11.47,"63,902.00",Friday
24/03/2023 13:00,11.5,75,0,0,0,3,34.1,3.99,"61,924.00",Friday
24/03/2023 14:00,11,77,0.1,0.1,0,51,32.6,2.07,"60,345.25",Friday
24/03/2023 15:00,12.6,66,0,0,0,2,32.5,5.84,"59,477.25",Friday
24/03/2023 16:00,12.9,61,0,0,0,2,31.4,29.59,"58,652.75",Friday
24/03/2023 17:00,13.3,59,0,0,0,1,29,79.53,"59,333.75",Friday
24/03/2023 18:00,12.2,64,0,0,0,2,26.6,101.02,"60,951.75",Friday
24/03/2023 19:00,10.9,66,0,0,0,1,27.6,116.23,"61,349.50",Friday
24/03/2023 20:00,10,67,0,0,0,1,26.1,96.92,"57,354.25",Friday
24/03/2023 21:00,9.2,69,0,0,0,2,31.1,82.5,"53,039.00",Friday
24/03/2023 22:00,9.6,67,0,0,0,2,31.9,76.2,"50,736.75",Friday
24/03/2023 23:00,9.1,69,0,0,0,1,38.7,64.9,"47,243.25",Friday
25/03/2023 00:00,8.5,75,0,0,0,1,36.2,15.3,"44,329.00",Saturday
25/03/2023 01:00,8.6,74,0,0,0,2,38.2,0.97,"42,585.50",Saturday
25/03/2023 02:00,8.4,78,0.1,0.1,0,51,36.4,0.11,"41,468.50",Saturday
25/03/2023 03:00,8.2,79,0,0,0,3,37.3,0.08,"41,340.25",Saturday
25/03/2023 04:00,7.8,78,0,0,0,2,39.6,0.29,"41,821.00",Saturday
25/03/2023 05:00,7.4,78,0,0,0,3,38.4,0.1,"42,448.00",Saturday
25/03/2023 06:00,7.1,78,0,0,0,3,37.7,3.53,"43,123.50",Saturday
25/03/2023 07:00,7.1,80,0.1,0.1,0,51,37.5,7.72,"45,902.25",Saturday
25/03/2023 08:00,7.9,78,0,0,0,1,37.9,5.93,"49,655.25",Saturday
25/03/2023 09:00,8.7,74,0.2,0.2,0,51,44.6,0.06,"52,699.50",Saturday
25/03/2023 10:00,8.5,74,0.1,0.1,0,51,42.7,-0.06,"53,722.00",Saturday
25/03/2023 11:00,10.5,66,0.1,0.1,0,51,42.6,-1.18,"54,631.25",Saturday
25/03/2023 12:00,10.1,67,0.6,0.6,0,53,46.2,-3.62,"53,661.00",Saturday
25/03/2023 13:00,9.5,75,0,0,0,2,40.1,-6.02,"51,788.25",Saturday
25/03/2023 14:00,10.7,62,0,0,0,2,40.9,-5.38,"50,310.00",Saturday
25/03/2023 15:00,9.7,67,0,0,0,3,43.9,-0.87,"49,721.00",Saturday
25/03/2023 16:00,10.5,65,0,0,0,3,38.1,-0.02,"49,661.00",Saturday
25/03/2023 17:00,11,58,0,0,0,3,42.4,23.9,"51,361.50",Saturday
25/03/2023 18:00,9.6,60,0.3,0.3,0,51,43.2,60,"53,352.75",Saturday
25/03/2023 19:00,7.7,77,0.7,0.7,0,53,40.7,77.04,"53,871.75",Saturday
25/03/2023 20:00,8.1,73,0,0,0,2,43.6,60,"50,827.75",Saturday
25/03/2023 21:00,7.2,76,0,0,0,2,40.8,41.84,"48,411.00",Saturday
25/03/2023 22:00,7,79,0,0,0,2,38.7,38.91,"46,532.50",Saturday
25/03/2023 23:00,7.2,78,0,0,0,3,39.5,33.36,"43,275.75",Saturday
26/03/2023 00:00,7,79,0,0,0,3,40,39.66,"41,531.75",Sunday
26/03/2023 01:00,6.5,84,0,0,0,3,38.5,39.23,"40,001.00",Sunday
26/03/2023 02:00,6.3,84,0,0,0,3,39.4,,,
26/03/2023 03:00,5.8,88,0,0,0,3,36.7,40.12,"39,493.50",Sunday
26/03/2023 04:00,5.8,88,0.1,0.1,0,51,35.5,40.88,"39,465.00",Sunday
26/03/2023 05:00,5.3,89,0,0,0,3,32.4,41.42,"39,835.25",Sunday
26/03/2023 06:00,5,92,0,0,0,3,28.9,63.49,"39,269.50",Sunday
26/03/2023 07:00,5.4,91,0,0,0,3,29.4,73.09,"39,570.25",Sunday
26/03/2023 08:00,6.8,83,0,0,0,3,23.6,77.24,"41,748.25",Sunday
26/03/2023 09:00,8,78,0,0,0,3,23.2,79.6,"44,825.50",Sunday
26/03/2023 10:00,9.1,72,0.1,0.1,0,51,21.4,78.58,"47,765.25",Sunday
26/03/2023 11:00,9.5,68,0.2,0.2,0,51,21.2,76,"50,221.75",Sunday
26/03/2023 12:00,9.4,69,0.2,0.2,0,51,19.4,61.89,"50,222.75",Sunday
26/03/2023 13:00,7.3,83,0.7,0.7,0,53,20.7,55.44,"49,088.00",Sunday
26/03/2023 14:00,7,86,1.9,1.9,0,61,11,50.46,"48,397.00",Sunday
26/03/2023 15:00,7.4,83,1.4,1.4,0,61,12.2,46.02,"47,410.25",Sunday
26/03/2023 16:00,7.7,82,0.3,0.3,0,51,5.9,48.35,"46,833.75",Sunday
26/03/2023 17:00,7.8,84,0.6,0.6,0,53,4.2,77.09,"47,993.75",Sunday
26/03/2023 18:00,7.3,86,2.6,2.6,0,63,4.7,106.65,"50,727.00",Sunday
26/03/2023 19:00,6.6,87,2.1,2.1,0,61,8.4,117.86,"51,757.75",Sunday
26/03/2023 20:00,6.2,89,1.3,1.3,0,61,7.2,112.59,"51,018.50",Sunday
26/03/2023 21:00,6.2,92,0.8,0.8,0,53,12.7,104.63,"49,514.75",Sunday
26/03/2023 22:00,5.6,92,0.8,0.8,0,53,29.9,99.42,"48,587.75",Sunday
26/03/2023 23:00,4.3,95,0.6,0.6,0,53,26.9,94.64,"45,321.75",Sunday
27/03/2023 00:00,4.6,90,0.9,0.9,0,53,30.4,96,"43,909.25",Monday
27/03/2023 01:00,3.6,86,0.1,0.1,0,51,28.4,93.15,"42,679.75",Monday
27/03/2023 02:00,2.8,86,0,0,0,3,29.8,87.48,"42,212.75",Monday
27/03/2023 03:00,2,86,0,0,0,3,30.8,83.99,"42,911.75",Monday
27/03/2023 04:00,1.6,83,0,0,0,3,31.1,84.9,"44,435.75",Monday
27/03/2023 05:00,1.7,76,0,0,0,1,27.6,92.85,"47,733.50",Monday
27/03/2023 06:00,0.3,70,0,0,0,0,29.2,115,"54,976.25",Monday
27/03/2023 07:00,0.1,71,0,0,0,0,25.2,142.99,"59,279.50",Monday
27/03/2023 08:00,1.7,72,0,0,0,1,22.3,151.31,"61,815.25",Monday
27/03/2023 09:00,2.8,69,0,0,0,1,27.6,118.76,"62,128.25",Monday
27/03/2023 10:00,3.9,60,0.1,0,0.07,71,28.3,94.85,"63,395.25",Monday
27/03/2023 11:00,5.3,59,0,0,0,2,28,80.93,"64,003.00",Monday
27/03/2023 12:00,5.8,54,0.1,0.1,0,51,31.3,68.26,"63,606.25",Monday
27/03/2023 13:00,3.8,67,0,0,0,1,26.7,54.91,"63,485.50",Monday
27/03/2023 14:00,6.1,53,0.1,0.1,0,51,31.7,42.74,"61,823.00",Monday
27/03/2023 15:00,4.5,59,0.1,0.1,0,51,35.2,46.16,"60,413.50",Monday
27/03/2023 16:00,5.1,57,0.1,0.1,0,51,28.5,49.62,"59,663.25",Monday
27/03/2023 17:00,5.2,49,0.1,0,0.07,71,33.7,74.37,"59,620.75",Monday
27/03/2023 18:00,3,69,0.3,0.1,0.14,71,31.7,95.95,"60,554.50",Monday
27/03/2023 19:00,2.7,73,0.1,0,0.07,71,29.9,124.38,"61,875.75",Monday
27/03/2023 20:00,2,72,0,0,0,2,28.8,116.07,"60,995.50",Monday
27/03/2023 21:00,1.6,74,0,0,0,1,28.2,105.99,"57,232.50",Monday
27/03/2023 22:00,1.1,77,0,0,0,1,29.4,103.52,"54,663.00",Monday
27/03/2023 23:00,0.8,78,0,0,0,2,31.1,91.46,"51,343.50",Monday
28/03/2023 00:00,0.5,78,0,0,0,2,33.2,78.68,"49,172.75",Tuesday
28/03/2023 01:00,0.4,79,0,0,0,3,33.5,82.3,"48,090.50",Tuesday
28/03/2023 02:00,0.5,81,0,0,0,3,34.2,84.67,"47,556.75",Tuesday
28/03/2023 03:00,0.6,80,0,0,0,3,35.3,92.83,"47,303.75",Tuesday
28/03/2023 04:00,0.3,80,0,0,0,2,34.8,92.5,"48,873.00",Tuesday
28/03/2023 05:00,0.3,79,0,0,0,1,34.3,99.44,"52,019.25",Tuesday
28/03/2023 06:00,0.2,80,0,0,0,1,30.3,130.05,"58,525.00",Tuesday
28/03/2023 07:00,0.6,80,0,0,0,2,26.8,159.92,"62,458.75",Tuesday
