Start date/time,End date/time,Price Germany/Luxembourg [Euro/MWh]
"Aug 2, 2024 1:00 PM","Aug 2, 2024 2:00 PM",61.94
"Aug 2, 2024 2:00 PM","Aug 2, 2024 3:00 PM",53.44
"Aug 2, 2024 3:00 PM","Aug 2, 2024 4:00 PM",50.58
"Aug 2, 2024 4:00 PM","Aug 2, 2024 5:00 PM",65.42
"Aug 2, 2024 5:00 PM","Aug 2, 2024 6:00 PM",77.69
"Aug 2, 2024 6:00 PM","Aug 2, 2024 7:00 PM",102.22
"Aug 2, 2024 7:00 PM","Aug 2, 2024 8:00 PM",128.49
"Aug 2, 2024 8:00 PM","Aug 2, 2024 9:00 PM",146.19
"Aug 2, 2024 9:00 PM","Aug 2, 2024 10:00 PM",121.66
"Aug 2, 2024 10:00 PM","Aug 2, 2024 11:00 PM",114.42
"Aug 2, 2024 11:00 PM","Aug 3, 2024 12:00 AM",99.01
"Aug 3, 2024 12:00 AM","Aug 3, 2024 1:00 AM",102.65
"Aug 3, 2024 1:00 AM","Aug 3, 2024 2:00 AM",99.14
"Aug 3, 2024 2:00 AM","Aug 3, 2024 3:00 AM",93.3
"Aug 3, 2024 3:00 AM","Aug 3, 2024 4:00 AM",89.1
"Aug 3, 2024 4:00 AM","Aug 3, 2024 5:00 AM",86.31
"Aug 3, 2024 5:00 AM","Aug 3, 2024 6:00 AM",94.88
"Aug 3, 2024 6:00 AM","Aug 3, 2024 7:00 AM",103.74
"Aug 3, 2024 7:00 AM","Aug 3, 2024 8:00 AM",95.51
"Aug 3, 2024 8:00 AM","Aug 3, 2024 9:00 AM",84.5
"Aug 3, 2024 9:00 AM","Aug 3, 2024 10:00 AM",66.06
"Aug 3, 2024 10:00 AM","Aug 3, 2024 11:00 AM",32.44
"Aug 3, 2024 11:00 AM","Aug 3, 2024 12:00 PM",20.36
"Aug 3, 2024 12:00 PM","Aug 3, 2024 1:00 PM",14.66
"Aug 3, 2024 1:00 PM","Aug 3, 2024 2:00 PM",6.41
"Aug 3, 2024 2:00 PM","Aug 3, 2024 3:00 PM",4.1
"Aug 3, 2024 3:00 PM","Aug 3, 2024 4:00 PM",12.38
"Aug 3, 2024 4:00 PM","Aug 3, 2024 5:00 PM",32.44
"Aug 3, 2024 5:00 PM","Aug 3, 2024 6:00 PM",73.61
"Aug 3, 2024 6:00 PM","Aug 3, 2024 7:00 PM",103.55
"Aug 3, 2024 7:00 PM","Aug 3, 2024 8:00 PM",110.02
"Aug 3, 2024 8:00 PM","Aug 3, 2024 9:00 PM",124.64
"Aug 3, 2024 9:00 PM","Aug 3, 2024 10:00 PM",136.64
"Aug 3, 2024 10:00 PM","Aug 3, 2024 11:00 PM",119.2
"Aug 3, 2024 11:00 PM","Aug 4, 2024 12:00 AM",101.3
"Aug 4, 2024 12:00 AM","Aug 4, 2024 1:00 AM",110.21
"Aug 4, 2024 1:00 AM","Aug 4, 2024 2:00 AM",101.34
"Aug 4, 2024 2:00 AM","Aug 4, 2024 3:00 AM",96.9
"Aug 4, 2024 3:00 AM","Aug 4, 2024 4:00 AM",92.68
"Aug 4, 2024 4:00 AM","Aug 4, 2024 5:00 AM",90.21
"Aug 4, 2024 5:00 AM","Aug 4, 2024 6:00 AM",83
"Aug 4, 2024 6:00 AM","Aug 4, 2024 7:00 AM",77.7
"Aug 4, 2024 7:00 AM","Aug 4, 2024 8:00 AM",73.2
"Aug 4, 2024 8:00 AM","Aug 4, 2024 9:00 AM",63.93
"Aug 4, 2024 9:00 AM","Aug 4, 2024 10:00 AM",28.11
"Aug 4, 2024 10:00 AM","Aug 4, 2024 11:00 AM",8.05
"Aug 4, 2024 11:00 AM","Aug 4, 2024 12:00 PM",2.05
"Aug 4, 2024 12:00 PM","Aug 4, 2024 1:00 PM",0.06
"Aug 4, 2024 1:00 PM","Aug 4, 2024 2:00 PM",-0.04
"Aug 4, 2024 2:00 PM","Aug 4, 2024 3:00 PM",-2.16
"Aug 4, 2024 3:00 PM","Aug 4, 2024 4:00 PM",-0.01
"Aug 4, 2024 4:00 PM","Aug 4, 2024 5:00 PM",1
"Aug 4, 2024 5:00 PM","Aug 4, 2024 6:00 PM",22.46
"Aug 4, 2024 6:00 PM","Aug 4, 2024 7:00 PM",73.17
"Aug 4, 2024 7:00 PM","Aug 4, 2024 8:00 PM",105.66
"Aug 4, 2024 8:00 PM","Aug 4, 2024 9:00 PM",119.92
"Aug 4, 2024 9:00 PM","Aug 4, 2024 10:00 PM",124.99
"Aug 4, 2024 10:00 PM","Aug 4, 2024 11:00 PM",112.94
"Aug 4, 2024 11:00 PM","Aug 5, 2024 12:00 AM",104.83
"Aug 5, 2024 12:00 AM","Aug 5, 2024 1:00 AM",103.08
"Aug 5, 2024 1:00 AM","Aug 5, 2024 2:00 AM",85.32
"Aug 5, 2024 2:00 AM","Aug 5, 2024 3:00 AM",82.3
"Aug 5, 2024 3:00 AM","Aug 5, 2024 4:00 AM",85.35
"Aug 5, 2024 4:00 AM","Aug 5, 2024 5:00 AM",83.59
"Aug 5, 2024 5:00 AM","Aug 5, 2024 6:00 AM",97.24
"Aug 5, 2024 6:00 AM","Aug 5, 2024 7:00 AM",118.98
"Aug 5, 2024 7:00 AM","Aug 5, 2024 8:00 AM",136.75
"Aug 5, 2024 8:00 AM","Aug 5, 2024 9:00 AM",113.97
"Aug 5, 2024 9:00 AM","Aug 5, 2024 10:00 AM",102.83
"Aug 5, 2024 10:00 AM","Aug 5, 2024 11:00 AM",74.5
"Aug 5, 2024 11:00 AM","Aug 5, 2024 12:00 PM",64.3
"Aug 5, 2024 12:00 PM","Aug 5, 2024 1:00 PM",57.12
"Aug 5, 2024 1:00 PM","Aug 5, 2024 2:00 PM",42.05
"Aug 5, 2024 2:00 PM","Aug 5, 2024 3:00 PM",36.35
"Aug 5, 2024 3:00 PM","Aug 5, 2024 4:00 PM",51.43
"Aug 5, 2024 4:00 PM","Aug 5, 2024 5:00 PM",70.1
"Aug 5, 2024 5:00 PM","Aug 5, 2024 6:00 PM",85.4
"Aug 5, 2024 6:00 PM","Aug 5, 2024 7:00 PM",108.97
"Aug 5, 2024 7:00 PM","Aug 5, 2024 8:00 PM",152.76
"Aug 5, 2024 8:00 PM","Aug 5, 2024 9:00 PM",250.01
"Aug 5, 2024 9:00 PM","Aug 5, 2024 10:00 PM",170.93
"Aug 5, 2024 10:00 PM","Aug 5, 2024 11:00 PM",120.3
"Aug 5, 2024 11:00 PM","Aug 6, 2024 12:00 AM",102.92
"Aug 6, 2024 12:00 AM","Aug 6, 2024 1:00 AM",103.09
"Aug 6, 2024 1:00 AM","Aug 6, 2024 2:00 AM",95.57
"Aug 6, 2024 2:00 AM","Aug 6, 2024 3:00 AM",89.24
"Aug 6, 2024 3:00 AM","Aug 6, 2024 4:00 AM",85.24
"Aug 6, 2024 4:00 AM","Aug 6, 2024 5:00 AM",85.76
"Aug 6, 2024 5:00 AM","Aug 6, 2024 6:00 AM",95.77
"Aug 6, 2024 6:00 AM","Aug 6, 2024 7:00 AM",123.86
"Aug 6, 2024 7:00 AM","Aug 6, 2024 8:00 AM",126.04
"Aug 6, 2024 8:00 AM","Aug 6, 2024 9:00 AM",85.29
"Aug 6, 2024 9:00 AM","Aug 6, 2024 10:00 AM",74.51
"Aug 6, 2024 10:00 AM","Aug 6, 2024 11:00 AM",36.04
"Aug 6, 2024 11:00 AM","Aug 6, 2024 12:00 PM",21.43
"Aug 6, 2024 12:00 PM","Aug 6, 2024 1:00 PM",15.86
"Aug 6, 2024 1:00 PM","Aug 6, 2024 2:00 PM",2.95
"Aug 6, 2024 2:00 PM","Aug 6, 2024 3:00 PM",4.79
"Aug 6, 2024 3:00 PM","Aug 6, 2024 4:00 PM",19.44
"Aug 6, 2024 4:00 PM","Aug 6, 2024 5:00 PM",39.71
"Aug 6, 2024 5:00 PM","Aug 6, 2024 6:00 PM",82.19
"Aug 6, 2024 6:00 PM","Aug 6, 2024 7:00 PM",106.29
"Aug 6, 2024 7:00 PM","Aug 6, 2024 8:00 PM",174.58
"Aug 6, 2024 8:00 PM","Aug 6, 2024 9:00 PM",230.85
"Aug 6, 2024 9:00 PM","Aug 6, 2024 10:00 PM",170.45
"Aug 6, 2024 10:00 PM","Aug 6, 2024 11:00 PM",118.54
"Aug 6, 2024 11:00 PM","Aug 7, 2024 12:00 AM",100.03
"Aug 7, 2024 12:00 AM","Aug 7, 2024 1:00 AM",91.39
"Aug 7, 2024 1:00 AM","Aug 7, 2024 2:00 AM",83.24
"Aug 7, 2024 2:00 AM","Aug 7, 2024 3:00 AM",79.29
"Aug 7, 2024 3:00 AM","Aug 7, 2024 4:00 AM",83.24
"Aug 7, 2024 4:00 AM","Aug 7, 2024 5:00 AM",86.43
"Aug 7, 2024 5:00 AM","Aug 7, 2024 6:00 AM",104.36
"Aug 7, 2024 6:00 AM","Aug 7, 2024 7:00 AM",126.07
"Aug 7, 2024 7:00 AM","Aug 7, 2024 8:00 AM",127.98
"Aug 7, 2024 8:00 AM","Aug 7, 2024 9:00 AM",109.06
"Aug 7, 2024 9:00 AM","Aug 7, 2024 10:00 AM",88.91
"Aug 7, 2024 10:00 AM","Aug 7, 2024 11:00 AM",73.56
"Aug 7, 2024 11:00 AM","Aug 7, 2024 12:00 PM",62.49
"Aug 7, 2024 12:00 PM","Aug 7, 2024 1:00 PM",42.14
"Aug 7, 2024 1:00 PM","Aug 7, 2024 2:00 PM",35.05
"Aug 7, 2024 2:00 PM","Aug 7, 2024 3:00 PM",51.19
"Aug 7, 2024 3:00 PM","Aug 7, 2024 4:00 PM",69.28
"Aug 7, 2024 4:00 PM","Aug 7, 2024 5:00 PM",85.74
"Aug 7, 2024 5:00 PM","Aug 7, 2024 6:00 PM",105.2
"Aug 7, 2024 6:00 PM","Aug 7, 2024 7:00 PM",106.41
"Aug 7, 2024 7:00 PM","Aug 7, 2024 8:00 PM",119.75
"Aug 7, 2024 8:00 PM","Aug 7, 2024 9:00 PM",149.28
"Aug 7, 2024 9:00 PM","Aug 7, 2024 10:00 PM",134.25
"Aug 7, 2024 10:00 PM","Aug 7, 2024 11:00 PM",112.74
"Aug 7, 2024 11:00 PM","Aug 8, 2024 12:00 AM",102.78
"Aug 8, 2024 12:00 AM","Aug 8, 2024 1:00 AM",96.43
"Aug 8, 2024 1:00 AM","Aug 8, 2024 2:00 AM",88.06
"Aug 8, 2024 2:00 AM","Aug 8, 2024 3:00 AM",87.36
"Aug 8, 2024 3:00 AM","Aug 8, 2024 4:00 AM",88.06
"Aug 8, 2024 4:00 AM","Aug 8, 2024 5:00 AM",88.27
"Aug 8, 2024 5:00 AM","Aug 8, 2024 6:00 AM",96.11
"Aug 8, 2024 6:00 AM","Aug 8, 2024 7:00 AM",110.93
"Aug 8, 2024 7:00 AM","Aug 8, 2024 8:00 AM",124.93
"Aug 8, 2024 8:00 AM","Aug 8, 2024 9:00 AM",114.41
"Aug 8, 2024 9:00 AM","Aug 8, 2024 10:00 AM",106.84
"Aug 8, 2024 10:00 AM","Aug 8, 2024 11:00 AM",86.1
"Aug 8, 2024 11:00 AM","Aug 8, 2024 12:00 PM",71.6
"Aug 8, 2024 12:00 PM","Aug 8, 2024 1:00 PM",57.09
"Aug 8, 2024 1:00 PM","Aug 8, 2024 2:00 PM",40.49
"Aug 8, 2024 2:00 PM","Aug 8, 2024 3:00 PM",32.18
"Aug 8, 2024 3:00 PM","Aug 8, 2024 4:00 PM",40.24
"Aug 8, 2024 4:00 PM","Aug 8, 2024 5:00 PM",57.81
"Aug 8, 2024 5:00 PM","Aug 8, 2024 6:00 PM",80.52
"Aug 8, 2024 6:00 PM","Aug 8, 2024 7:00 PM",101.92
"Aug 8, 2024 7:00 PM","Aug 8, 2024 8:00 PM",138.49
"Aug 8, 2024 8:00 PM","Aug 8, 2024 9:00 PM",197.31
"Aug 8, 2024 9:00 PM","Aug 8, 2024 10:00 PM",135
"Aug 8, 2024 10:00 PM","Aug 8, 2024 11:00 PM",102
"Aug 8, 2024 11:00 PM","Aug 9, 2024 12:00 AM",93.56
"Aug 9, 2024 12:00 AM","Aug 9, 2024 1:00 AM",103.71
"Aug 9, 2024 1:00 AM","Aug 9, 2024 2:00 AM",83.92
"Aug 9, 2024 2:00 AM","Aug 9, 2024 3:00 AM",67.34
"Aug 9, 2024 3:00 AM","Aug 9, 2024 4:00 AM",64.3
"Aug 9, 2024 4:00 AM","Aug 9, 2024 5:00 AM",53.31
"Aug 9, 2024 5:00 AM","Aug 9, 2024 6:00 AM",64.36
"Aug 9, 2024 6:00 AM","Aug 9, 2024 7:00 AM",80
"Aug 9, 2024 7:00 AM","Aug 9, 2024 8:00 AM",88.41
"Aug 9, 2024 8:00 AM","Aug 9, 2024 9:00 AM",59.4
"Aug 9, 2024 9:00 AM","Aug 9, 2024 10:00 AM",31.31
"Aug 9, 2024 10:00 AM","Aug 9, 2024 11:00 AM",8.98
"Aug 9, 2024 11:00 AM","Aug 9, 2024 12:00 PM",0.6
"Aug 9, 2024 12:00 PM","Aug 9, 2024 1:00 PM",-0.03
"Aug 9, 2024 1:00 PM","Aug 9, 2024 2:00 PM",-0.16
"Aug 9, 2024 2:00 PM","Aug 9, 2024 3:00 PM",-0.8
"Aug 9, 2024 3:00 PM","Aug 9, 2024 4:00 PM",-0.11
"Aug 9, 2024 4:00 PM","Aug 9, 2024 5:00 PM",-0.01
"Aug 9, 2024 5:00 PM","Aug 9, 2024 6:00 PM",2.55
"Aug 9, 2024 6:00 PM","Aug 9, 2024 7:00 PM",41.78
"Aug 9, 2024 7:00 PM","Aug 9, 2024 8:00 PM",81.04
"Aug 9, 2024 8:00 PM","Aug 9, 2024 9:00 PM",124.97
"Aug 9, 2024 9:00 PM","Aug 9, 2024 10:00 PM",118.05
"Aug 9, 2024 10:00 PM","Aug 9, 2024 11:00 PM",113.46
"Aug 9, 2024 11:00 PM","Aug 10, 2024 12:00 AM",93.23
"Aug 10, 2024 12:00 AM","Aug 10, 2024 1:00 AM",85.09
"Aug 10, 2024 1:00 AM","Aug 10, 2024 2:00 AM",92.13
"Aug 10, 2024 2:00 AM","Aug 10, 2024 3:00 AM",87.28
"Aug 10, 2024 3:00 AM","Aug 10, 2024 4:00 AM",84.67
"Aug 10, 2024 4:00 AM","Aug 10, 2024 5:00 AM",82.93
"Aug 10, 2024 5:00 AM","Aug 10, 2024 6:00 AM",85.52
"Aug 10, 2024 6:00 AM","Aug 10, 2024 7:00 AM",88.68
"Aug 10, 2024 7:00 AM","Aug 10, 2024 8:00 AM",76.01
"Aug 10, 2024 8:00 AM","Aug 10, 2024 9:00 AM",31.86
"Aug 10, 2024 9:00 AM","Aug 10, 2024 10:00 AM",0.2
"Aug 10, 2024 10:00 AM","Aug 10, 2024 11:00 AM",-3
"Aug 10, 2024 11:00 AM","Aug 10, 2024 12:00 PM",-12.2
"Aug 10, 2024 12:00 PM","Aug 10, 2024 1:00 PM",-22.49
"Aug 10, 2024 1:00 PM","Aug 10, 2024 2:00 PM",-40.77
"Aug 10, 2024 2:00 PM","Aug 10, 2024 3:00 PM",-40.09
"Aug 10, 2024 3:00 PM","Aug 10, 2024 4:00 PM",-29.67
"Aug 10, 2024 4:00 PM","Aug 10, 2024 5:00 PM",-8.2
"Aug 10, 2024 5:00 PM","Aug 10, 2024 6:00 PM",0.07
"Aug 10, 2024 6:00 PM","Aug 10, 2024 7:00 PM",48.84
"Aug 10, 2024 7:00 PM","Aug 10, 2024 8:00 PM",106.55
"Aug 10, 2024 8:00 PM","Aug 10, 2024 9:00 PM",125.43
"Aug 10, 2024 9:00 PM","Aug 10, 2024 10:00 PM",133
"Aug 10, 2024 10:00 PM","Aug 10, 2024 11:00 PM",117.85
"Aug 10, 2024 11:00 PM","Aug 11, 2024 12:00 AM",106.64
"Aug 11, 2024 12:00 AM","Aug 11, 2024 1:00 AM",106.71
"Aug 11, 2024 1:00 AM","Aug 11, 2024 2:00 AM",104.17
"Aug 11, 2024 2:00 AM","Aug 11, 2024 3:00 AM",99.96
"Aug 11, 2024 3:00 AM","Aug 11, 2024 4:00 AM",95.14
"Aug 11, 2024 4:00 AM","Aug 11, 2024 5:00 AM",96.49
"Aug 11, 2024 5:00 AM","Aug 11, 2024 6:00 AM",114.97
"Aug 11, 2024 6:00 AM","Aug 11, 2024 7:00 AM",106.44
"Aug 11, 2024 7:00 AM","Aug 11, 2024 8:00 AM",71.02
"Aug 11, 2024 8:00 AM","Aug 11, 2024 9:00 AM",27.8
"Aug 11, 2024 9:00 AM","Aug 11, 2024 10:00 AM",0
"Aug 11, 2024 10:00 AM","Aug 11, 2024 11:00 AM",-5.01
"Aug 11, 2024 11:00 AM","Aug 11, 2024 12:00 PM",-14.99
"Aug 11, 2024 12:00 PM","Aug 11, 2024 1:00 PM",-32.04
"Aug 11, 2024 1:00 PM","Aug 11, 2024 2:00 PM",-59.96
"Aug 11, 2024 2:00 PM","Aug 11, 2024 3:00 PM",-50.09
"Aug 11, 2024 3:00 PM","Aug 11, 2024 4:00 PM",-31.42
"Aug 11, 2024 4:00 PM","Aug 11, 2024 5:00 PM",-4.97
"Aug 11, 2024 5:00 PM","Aug 11, 2024 6:00 PM",1.46
"Aug 11, 2024 6:00 PM","Aug 11, 2024 7:00 PM",88.14
"Aug 11, 2024 7:00 PM","Aug 11, 2024 8:00 PM",128.8
"Aug 11, 2024 8:00 PM","Aug 11, 2024 9:00 PM",137.18
"Aug 11, 2024 9:00 PM","Aug 11, 2024 10:00 PM",126.15
"Aug 11, 2024 10:00 PM","Aug 11, 2024 11:00 PM",109.99
"Aug 11, 2024 11:00 PM","Aug 12, 2024 12:00 AM",97.28
"Aug 12, 2024 12:00 AM","Aug 12, 2024 1:00 AM",104.98
"Aug 12, 2024 1:00 AM","Aug 12, 2024 2:00 AM",94.62
"Aug 12, 2024 2:00 AM","Aug 12, 2024 3:00 AM",85.3
"Aug 12, 2024 3:00 AM","Aug 12, 2024 4:00 AM",86.6
"Aug 12, 2024 4:00 AM","Aug 12, 2024 5:00 AM",88.85
"Aug 12, 2024 5:00 AM","Aug 12, 2024 6:00 AM",114.54
"Aug 12, 2024 6:00 AM","Aug 12, 2024 7:00 AM",153.82
"Aug 12, 2024 7:00 AM","Aug 12, 2024 8:00 AM",153.82
"Aug 12, 2024 8:00 AM","Aug 12, 2024 9:00 AM",115.25
"Aug 12, 2024 9:00 AM","Aug 12, 2024 10:00 AM",69.9
"Aug 12, 2024 10:00 AM","Aug 12, 2024 11:00 AM",40.12
"Aug 12, 2024 11:00 AM","Aug 12, 2024 12:00 PM",16.04
"Aug 12, 2024 12:00 PM","Aug 12, 2024 1:00 PM",10.06
"Aug 12, 2024 1:00 PM","Aug 12, 2024 2:00 PM",6.98
"Aug 12, 2024 2:00 PM","Aug 12, 2024 3:00 PM",13.8
"Aug 12, 2024 3:00 PM","Aug 12, 2024 4:00 PM",27.87
"Aug 12, 2024 4:00 PM","Aug 12, 2024 5:00 PM",48.65
"Aug 12, 2024 5:00 PM","Aug 12, 2024 6:00 PM",89.29
"Aug 12, 2024 6:00 PM","Aug 12, 2024 7:00 PM",122.78
"Aug 12, 2024 7:00 PM","Aug 12, 2024 8:00 PM",206.02
"Aug 12, 2024 8:00 PM","Aug 12, 2024 9:00 PM",224.84
"Aug 12, 2024 9:00 PM","Aug 12, 2024 10:00 PM",128.34
"Aug 12, 2024 10:00 PM","Aug 12, 2024 11:00 PM",106.88
"Aug 12, 2024 11:00 PM","Aug 13, 2024 12:00 AM",100.05
"Aug 13, 2024 12:00 AM","Aug 13, 2024 1:00 AM",99.64
"Aug 13, 2024 1:00 AM","Aug 13, 2024 2:00 AM",87.91
"Aug 13, 2024 2:00 AM","Aug 13, 2024 3:00 AM",86.6
"Aug 13, 2024 3:00 AM","Aug 13, 2024 4:00 AM",84.79
"Aug 13, 2024 4:00 AM","Aug 13, 2024 5:00 AM",84.76
"Aug 13, 2024 5:00 AM","Aug 13, 2024 6:00 AM",101.37
"Aug 13, 2024 6:00 AM","Aug 13, 2024 7:00 AM",125.66
"Aug 13, 2024 7:00 AM","Aug 13, 2024 8:00 AM",133.71
"Aug 13, 2024 8:00 AM","Aug 13, 2024 9:00 AM",117.89
"Aug 13, 2024 9:00 AM","Aug 13, 2024 10:00 AM",87.81
"Aug 13, 2024 10:00 AM","Aug 13, 2024 11:00 AM",66.67
"Aug 13, 2024 11:00 AM","Aug 13, 2024 12:00 PM",55.94
"Aug 13, 2024 12:00 PM","Aug 13, 2024 1:00 PM",43.01
"Aug 13, 2024 1:00 PM","Aug 13, 2024 2:00 PM",40.37
"Aug 13, 2024 2:00 PM","Aug 13, 2024 3:00 PM",47.96
"Aug 13, 2024 3:00 PM","Aug 13, 2024 4:00 PM",64.15
"Aug 13, 2024 4:00 PM","Aug 13, 2024 5:00 PM",86
"Aug 13, 2024 5:00 PM","Aug 13, 2024 6:00 PM",105
"Aug 13, 2024 6:00 PM","Aug 13, 2024 7:00 PM",121.04
"Aug 13, 2024 7:00 PM","Aug 13, 2024 8:00 PM",202.72
"Aug 13, 2024 8:00 PM","Aug 13, 2024 9:00 PM",205.35
"Aug 13, 2024 9:00 PM","Aug 13, 2024 10:00 PM",128.9
"Aug 13, 2024 10:00 PM","Aug 13, 2024 11:00 PM",111.48
"Aug 13, 2024 11:00 PM","Aug 14, 2024 12:00 AM",104.99
"Aug 14, 2024 12:00 AM","Aug 14, 2024 1:00 AM",87.73
"Aug 14, 2024 1:00 AM","Aug 14, 2024 2:00 AM",90.79
"Aug 14, 2024 2:00 AM","Aug 14, 2024 3:00 AM",87.73
"Aug 14, 2024 3:00 AM","Aug 14, 2024 4:00 AM",93.4
"Aug 14, 2024 4:00 AM","Aug 14, 2024 5:00 AM",93.6
"Aug 14, 2024 5:00 AM","Aug 14, 2024 6:00 AM",107.1
"Aug 14, 2024 6:00 AM","Aug 14, 2024 7:00 AM",129.74
"Aug 14, 2024 7:00 AM","Aug 14, 2024 8:00 AM",136.62
"Aug 14, 2024 8:00 AM","Aug 14, 2024 9:00 AM",120.96
"Aug 14, 2024 9:00 AM","Aug 14, 2024 10:00 AM",108.79
"Aug 14, 2024 10:00 AM","Aug 14, 2024 11:00 AM",83.08
"Aug 14, 2024 11:00 AM","Aug 14, 2024 12:00 PM",77.24
"Aug 14, 2024 12:00 PM","Aug 14, 2024 1:00 PM",72.85
"Aug 14, 2024 1:00 PM","Aug 14, 2024 2:00 PM",75.38
"Aug 14, 2024 2:00 PM","Aug 14, 2024 3:00 PM",74.71
"Aug 14, 2024 3:00 PM","Aug 14, 2024 4:00 PM",81.74
"Aug 14, 2024 4:00 PM","Aug 14, 2024 5:00 PM",94.36
"Aug 14, 2024 5:00 PM","Aug 14, 2024 6:00 PM",105.59
"Aug 14, 2024 6:00 PM","Aug 14, 2024 7:00 PM",111.48
"Aug 14, 2024 7:00 PM","Aug 14, 2024 8:00 PM",161.41
"Aug 14, 2024 8:00 PM","Aug 14, 2024 9:00 PM",218.92
"Aug 14, 2024 9:00 PM","Aug 14, 2024 10:00 PM",148.7
"Aug 14, 2024 10:00 PM","Aug 14, 2024 11:00 PM",120.43
"Aug 14, 2024 11:00 PM","Aug 15, 2024 12:00 AM",109.95
"Aug 15, 2024 12:00 AM","Aug 15, 2024 1:00 AM",110.33
"Aug 15, 2024 1:00 AM","Aug 15, 2024 2:00 AM",109.66
"Aug 15, 2024 2:00 AM","Aug 15, 2024 3:00 AM",105.3
"Aug 15, 2024 3:00 AM","Aug 15, 2024 4:00 AM",94.74
"Aug 15, 2024 4:00 AM","Aug 15, 2024 5:00 AM",96.02
"Aug 15, 2024 5:00 AM","Aug 15, 2024 6:00 AM",108.91
"Aug 15, 2024 6:00 AM","Aug 15, 2024 7:00 AM",119.75
"Aug 15, 2024 7:00 AM","Aug 15, 2024 8:00 AM",120.71
"Aug 15, 2024 8:00 AM","Aug 15, 2024 9:00 AM",114.97
"Aug 15, 2024 9:00 AM","Aug 15, 2024 10:00 AM",91.12
"Aug 15, 2024 10:00 AM","Aug 15, 2024 11:00 AM",59.1
"Aug 15, 2024 11:00 AM","Aug 15, 2024 12:00 PM",19.94
"Aug 15, 2024 12:00 PM","Aug 15, 2024 1:00 PM",9.86
"Aug 15, 2024 1:00 PM","Aug 15, 2024 2:00 PM",0.01
"Aug 15, 2024 2:00 PM","Aug 15, 2024 3:00 PM",-0.04
"Aug 15, 2024 3:00 PM","Aug 15, 2024 4:00 PM",4.25
"Aug 15, 2024 4:00 PM","Aug 15, 2024 5:00 PM",33.41
"Aug 15, 2024 5:00 PM","Aug 15, 2024 6:00 PM",77.26
"Aug 15, 2024 6:00 PM","Aug 15, 2024 7:00 PM",119.93
"Aug 15, 2024 7:00 PM","Aug 15, 2024 8:00 PM",142.51
"Aug 15, 2024 8:00 PM","Aug 15, 2024 9:00 PM",160.3
"Aug 15, 2024 9:00 PM","Aug 15, 2024 10:00 PM",140.84
"Aug 15, 2024 10:00 PM","Aug 15, 2024 11:00 PM",118.87
"Aug 15, 2024 11:00 PM","Aug 16, 2024 12:00 AM",94.94
"Aug 16, 2024 12:00 AM","Aug 16, 2024 1:00 AM",108.97
"Aug 16, 2024 1:00 AM","Aug 16, 2024 2:00 AM",86.78
"Aug 16, 2024 2:00 AM","Aug 16, 2024 3:00 AM",85.58
"Aug 16, 2024 3:00 AM","Aug 16, 2024 4:00 AM",85.83
"Aug 16, 2024 4:00 AM","Aug 16, 2024 5:00 AM",87.76
"Aug 16, 2024 5:00 AM","Aug 16, 2024 6:00 AM",92.05
"Aug 16, 2024 6:00 AM","Aug 16, 2024 7:00 AM",128.42
"Aug 16, 2024 7:00 AM","Aug 16, 2024 8:00 AM",134.91
"Aug 16, 2024 8:00 AM","Aug 16, 2024 9:00 AM",124.83
"Aug 16, 2024 9:00 AM","Aug 16, 2024 10:00 AM",100.95
"Aug 16, 2024 10:00 AM","Aug 16, 2024 11:00 AM",76.15
"Aug 16, 2024 11:00 AM","Aug 16, 2024 12:00 PM",59.83
"Aug 16, 2024 12:00 PM","Aug 16, 2024 1:00 PM",50.68
"Aug 16, 2024 1:00 PM","Aug 16, 2024 2:00 PM",49.93
"Aug 16, 2024 2:00 PM","Aug 16, 2024 3:00 PM",47.57
"Aug 16, 2024 3:00 PM","Aug 16, 2024 4:00 PM",55.16
"Aug 16, 2024 4:00 PM","Aug 16, 2024 5:00 PM",82.67
"Aug 16, 2024 5:00 PM","Aug 16, 2024 6:00 PM",103.76
"Aug 16, 2024 6:00 PM","Aug 16, 2024 7:00 PM",134.92
"Aug 16, 2024 7:00 PM","Aug 16, 2024 8:00 PM",230.52
"Aug 16, 2024 8:00 PM","Aug 16, 2024 9:00 PM",243.12
"Aug 16, 2024 9:00 PM","Aug 16, 2024 10:00 PM",171.83
"Aug 16, 2024 10:00 PM","Aug 16, 2024 11:00 PM",134.54
"Aug 16, 2024 11:00 PM","Aug 17, 2024 12:00 AM",116.17
"Aug 17, 2024 12:00 AM","Aug 17, 2024 1:00 AM",107.11
"Aug 17, 2024 1:00 AM","Aug 17, 2024 2:00 AM",109.26
"Aug 17, 2024 2:00 AM","Aug 17, 2024 3:00 AM",103.13
"Aug 17, 2024 3:00 AM","Aug 17, 2024 4:00 AM",101.82
"Aug 17, 2024 4:00 AM","Aug 17, 2024 5:00 AM",110.59
"Aug 17, 2024 5:00 AM","Aug 17, 2024 6:00 AM",110.84
"Aug 17, 2024 6:00 AM","Aug 17, 2024 7:00 AM",106.7
"Aug 17, 2024 7:00 AM","Aug 17, 2024 8:00 AM",103.97
"Aug 17, 2024 8:00 AM","Aug 17, 2024 9:00 AM",103.43
"Aug 17, 2024 9:00 AM","Aug 17, 2024 10:00 AM",84
"Aug 17, 2024 10:00 AM","Aug 17, 2024 11:00 AM",69.49
