time,temperature_2m (øC),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h)
2022-04-27T07:00,10.7,68,0,0,0,0,9.3
2022-04-27T08:00,12.9,51,0,0,0,0,11.3
2022-04-27T09:00,14.3,42,0,0,0,0,13
2022-04-27T10:00,15.5,37,0,0,0,2,13.4
2022-04-27T11:00,15.5,37,0,0,0,3,14.6
2022-04-27T12:00,16.1,36,0,0,0,3,12.3
2022-04-27T13:00,16.4,34,0,0,0,3,13.8
2022-04-27T14:00,16.4,35,0,0,0,3,15.5
2022-04-27T15:00,15.9,36,0,0,0,3,15.6
2022-04-27T16:00,15.4,35,0,0,0,3,15
2022-04-27T17:00,14.8,41,0,0,0,3,15.5
2022-04-27T18:00,13.1,49,0,0,0,1,16
2022-04-27T19:00,10.8,56,0,0,0,3,18.4
2022-04-27T20:00,9.8,63,0,0,0,1,15.8
2022-04-27T21:00,8.9,67,0,0,0,0,21.1
2022-04-27T22:00,7.1,75,0,0,0,2,18
2022-04-27T23:00,5.6,81,0,0,0,0,14.8
2022-04-28T00:00,5.6,80,0,0,0,1,14.8
2022-04-28T01:00,5.3,81,0,0,0,3,14.7
2022-04-28T02:00,5.6,80,0,0,0,3,14.3
2022-04-28T03:00,6.2,77,0,0,0,3,15
2022-04-28T04:00,6.3,77,0,0,0,2,18.1
2022-04-28T05:00,6.9,76,0,0,0,1,16.1
2022-04-28T06:00,8.7,72,0,0,0,3,13.8
2022-04-28T07:00,11,66,0,0,0,2,7.6
2022-04-28T08:00,12.8,58,0,0,0,2,7.6
2022-04-28T09:00,14.1,51,0,0,0,2,12.1
2022-04-28T10:00,15.2,45,0,0,0,1,15
2022-04-28T11:00,16,40,0,0,0,3,15.5
2022-04-28T12:00,16.5,38,0,0,0,3,12.5
2022-04-28T13:00,16.5,38,0,0,0,3,14.1
2022-04-28T14:00,16.5,39,0,0,0,3,15.4
2022-04-28T15:00,16.2,40,0,0,0,3,16.1
2022-04-28T16:00,15.7,41,0,0,0,3,16.6
2022-04-28T17:00,14.8,45,0,0,0,3,16.1
2022-04-28T18:00,13.8,51,0,0,0,2,14.8
2022-04-28T19:00,11.7,59,0,0,0,0,16.6
2022-04-28T20:00,10.2,65,0,0,0,0,18.9
2022-04-28T21:00,8.3,72,0,0,0,0,17.8
2022-04-28T22:00,6.9,79,0,0,0,0,13.5
2022-04-28T23:00,6.9,78,0,0,0,0,7.7
2022-04-29T00:00,6.1,81,0,0,0,0,13.9
2022-04-29T01:00,7.3,73,0,0,0,0,6.7
2022-04-29T02:00,3.6,89,0,0,0,0,1.6
2022-04-29T03:00,2.9,92,0,0,0,0,5
2022-04-29T04:00,3.9,88,0,0,0,0,6.2
2022-04-29T05:00,6,81,0,0,0,1,6
2022-04-29T06:00,9.5,72,0,0,0,3,4.6
2022-04-29T07:00,12.4,57,0,0,0,3,3
2022-04-29T08:00,14.1,45,0,0,0,3,1.1
2022-04-29T09:00,15.3,42,0,0,0,2,2.9
2022-04-29T10:00,16.3,40,0,0,0,3,4.5
2022-04-29T11:00,17,38,0,0,0,3,4.2
2022-04-29T12:00,17,38,0,0,0,3,1.1
2022-04-29T13:00,18,36,0,0,0,2,1
2022-04-29T14:00,18.4,35,0,0,0,3,2.6
2022-04-29T15:00,18.4,34,0,0,0,3,2.6
2022-04-29T16:00,18.2,32,0,0,0,3,7.1
2022-04-29T17:00,17.4,35,0,0,0,3,7.4
2022-04-29T18:00,14.8,54,0,0,0,3,7.7
2022-04-29T19:00,12.4,55,0,0,0,3,15.8
2022-04-29T20:00,12.4,49,0,0,0,3,16.5
2022-04-29T21:00,12.5,46,0,0,0,3,20.9
2022-04-29T22:00,11.6,49,0,0,0,3,18.7
2022-04-29T23:00,10.1,57,0,0,0,3,15.3
2022-04-30T00:00,10.2,54,0,0,0,3,20
2022-04-30T01:00,9.1,58,0,0,0,3,20.4
2022-04-30T02:00,8,65,0,0,0,3,13.7
2022-04-30T03:00,9.4,58,0,0,0,3,8.1
2022-04-30T04:00,7,71,0,0,0,3,7.3
2022-04-30T05:00,8.8,64,0,0,0,3,5.4
2022-04-30T06:00,10.7,58,0,0,0,3,3.4
2022-04-30T07:00,12.7,51,0,0,0,3,4.8
2022-04-30T08:00,14.7,46,0,0,0,3,2.8
2022-04-30T09:00,16.4,42,0,0,0,3,4
2022-04-30T10:00,17.6,38,0,0,0,3,5.5
2022-04-30T11:00,18.4,34,0,0,0,3,3.1
2022-04-30T12:00,18.1,36,0,0,0,3,2.9
2022-04-30T13:00,18.6,34,0,0,0,3,3.6
2022-04-30T14:00,18.6,33,0,0,0,3,6.1
2022-04-30T15:00,18.5,34,0,0,0,3,7.4
2022-04-30T16:00,18,36,0,0,0,3,10.8
2022-04-30T17:00,16.7,41,0.1,0.1,0,51,16.9
2022-04-30T18:00,15.4,46,0,0,0,1,17.3
2022-04-30T19:00,13.5,57,0,0,0,1,23.4
2022-04-30T20:00,11.8,66,0,0,0,0,23.1
2022-04-30T21:00,10.6,71,0,0,0,3,22.6
2022-04-30T22:00,10.2,73,0,0,0,0,23.9
2022-04-30T23:00,9,79,0,0,0,1,21.8
2022-05-01T00:00,8.4,78,0,0,0,1,23.9
2022-05-01T01:00,8.4,75,0,0,0,2,23.2
2022-05-01T02:00,7.9,73,0,0,0,0,25.4
2022-05-01T03:00,8.2,69,0,0,0,2,25.1
2022-05-01T04:00,8.7,65,0,0,0,3,23.9
2022-05-01T05:00,9.4,64,0,0,0,3,22.8
2022-05-01T06:00,10.8,60,0,0,0,3,15.1
2022-05-01T07:00,12.6,52,0,0,0,1,14.8
2022-05-01T08:00,13.8,48,0,0,0,2,15.8
2022-05-01T09:00,14.9,44,0,0,0,1,14.6
2022-05-01T10:00,15.5,41,0,0,0,2,13.9
2022-05-01T11:00,16.4,39,0,0,0,2,13
2022-05-01T12:00,13.4,51,0,0,0,3,15.8
2022-05-01T13:00,13.9,48,0,0,0,3,17.9
2022-05-01T14:00,14,46,0,0,0,3,17.7
2022-05-01T15:00,14.6,45,0,0,0,2,15.3
2022-05-01T16:00,14.9,45,0,0,0,3,15.5
2022-05-01T17:00,14.2,46,0,0,0,3,16.3
2022-05-01T18:00,13.5,49,0,0,0,3,17.2
2022-05-01T19:00,11.7,58,0,0,0,3,15.5
2022-05-01T20:00,10.4,64,0,0,0,3,20.9
2022-05-01T21:00,10.3,65,0,0,0,3,21.5
2022-05-01T22:00,9.3,69,0,0,0,3,19.3
2022-05-01T23:00,8.9,68,0,0,0,3,18
2022-05-02T00:00,8.3,74,0,0,0,3,18.6
2022-05-02T01:00,7.7,75,0,0,0,3,16
2022-05-02T02:00,7.3,77,0,0,0,2,15.7
2022-05-02T03:00,6.3,82,0,0,0,3,14.7
2022-05-02T04:00,6.9,79,0,0,0,3,15.4
2022-05-02T05:00,8.6,72,0,0,0,3,14.2
2022-05-02T06:00,10.4,66,0,0,0,2,9.2
2022-05-02T07:00,12.8,55,0,0,0,1,6.7
2022-05-02T08:00,14.6,47,0,0,0,1,7.2
2022-05-02T09:00,15.8,44,0,0,0,1,6.4
2022-05-02T10:00,16.8,42,0,0,0,0,5.6
2022-05-02T11:00,18.2,39,0,0,0,3,10.4
2022-05-02T12:00,18.3,40,0,0,0,3,11.8
2022-05-02T13:00,18.5,40,0,0,0,1,12.9
2022-05-02T14:00,18.8,39,0,0,0,1,14.8
2022-05-02T15:00,18.6,39,0,0,0,2,15.5
2022-05-02T16:00,18.1,39,0,0,0,3,17.6
2022-05-02T17:00,16.9,41,0,0,0,0,19.2
2022-05-02T18:00,15.8,45,0,0,0,0,16.3
2022-05-02T19:00,12.7,57,0,0,0,0,16.7
2022-05-02T20:00,11.9,60,0,0,0,0,23.1
2022-05-02T21:00,10.9,61,0,0,0,0,20.8
2022-05-02T22:00,9.3,69,0,0,0,1,16.1
2022-05-02T23:00,8.5,74,0,0,0,0,11.8
2022-05-03T00:00,9.4,72,0,0,0,0,5
2022-05-03T01:00,7.6,83,0,0,0,1,4.4
2022-05-03T02:00,7.1,86,0,0,0,1,14.8
2022-05-03T03:00,6.7,87,0,0,0,3,21.7
2022-05-03T04:00,6.8,81,0,0,0,3,20.3
2022-05-03T05:00,8.4,73,0,0,0,2,18.2
2022-05-03T06:00,10.4,64,0,0,0,0,9.5
2022-05-03T07:00,12.5,53,0,0,0,0,7.3
2022-05-03T08:00,14.2,46,0,0,0,1,8.7
2022-05-03T09:00,15.4,43,0,0,0,2,10.8
2022-05-03T10:00,16.4,39,0,0,0,2,12.4
2022-05-03T11:00,17.3,35,0,0,0,0,13.8
2022-05-03T12:00,17.9,34,0,0,0,0,13.4
2022-05-03T13:00,18.5,34,0,0,0,3,19.3
2022-05-03T14:00,16.8,42,0,0,0,3,20.2
2022-05-03T15:00,16.6,45,0,0,0,2,16.8
2022-05-03T16:00,16.2,49,0,0,0,2,18
2022-05-03T17:00,15.4,53,0,0,0,2,17.8
2022-05-03T18:00,14,60,0,0,0,3,18.5
2022-05-03T19:00,12.1,69,0,0,0,3,15.9
2022-05-03T20:00,10.8,76,0,0,0,3,17
2022-05-03T21:00,9.6,81,0,0,0,3,14.7
2022-05-03T22:00,9,84,0,0,0,2,12.5
2022-05-03T23:00,8.2,87,0,0,0,0,10.9
2022-05-04T00:00,8,89,0,0,0,0,11.8
2022-05-04T01:00,7.6,89,0,0,0,0,10.7
2022-05-04T02:00,7.2,91,0,0,0,3,13.5
2022-05-04T03:00,7.1,91,0,0,0,3,15.9
2022-05-04T04:00,8.8,83,0,0,0,3,8.9
2022-05-04T05:00,9.6,81,0,0,0,1,6.8
2022-05-04T06:00,11.2,74,0,0,0,1,4.6
2022-05-04T07:00,13,67,0,0,0,1,3.3
2022-05-04T08:00,14.8,60,0,0,0,2,2.3
2022-05-04T09:00,16.2,53,0,0,0,0,2.2
2022-05-04T10:00,17.4,49,0.1,0.1,0,51,6.3
2022-05-04T11:00,18,45,0,0,0,2,7
2022-05-04T12:00,17.9,47,0,0,0,1,2.6
2022-05-04T13:00,19,43,0,0,0,2,2.8
2022-05-04T14:00,19.1,41,0,0,0,1,2.7
2022-05-04T15:00,19.2,41,0,0,0,1,3.8
2022-05-04T16:00,19.2,40,0,0,0,2,4.6
2022-05-04T17:00,18.4,42,0,0,0,3,3.7
2022-05-04T18:00,15.8,62,0.5,0.5,0,53,13
2022-05-04T19:00,14.4,74,0.1,0.1,0,51,4.3
2022-05-04T20:00,14.3,76,0.1,0.1,0,51,10.1
2022-05-04T21:00,13.6,78,0,0,0,2,14
2022-05-04T22:00,12.7,81,0,0,0,3,11.3
2022-05-04T23:00,11.7,84,0,0,0,3,13
2022-05-05T00:00,10.9,80,0,0,0,3,9.7
2022-05-05T01:00,10.2,82,0,0,0,2,11
2022-05-05T02:00,10.1,83,1.1,1.1,0,55,12.3
2022-05-05T03:00,9.9,87,4.3,4.3,0,63,22.1
2022-05-05T04:00,9.9,89,8.7,8.7,0,65,21.9
2022-05-05T05:00,10.2,91,0,0,0,3,15.5
2022-05-05T06:00,11.1,89,0,0,0,3,12
2022-05-05T07:00,12.5,83,0,0,0,1,8.5
2022-05-05T08:00,14.5,71,0,0,0,2,12.6
2022-05-05T09:00,15.9,63,0,0,0,2,15.3
2022-05-05T10:00,16.5,59,0.1,0.1,0,51,14
2022-05-05T11:00,17,55,0,0,0,1,13.8
2022-05-05T12:00,17.9,47,0,0,0,1,11.7
2022-05-05T13:00,18.3,44,0,0,0,1,14.3
2022-05-05T14:00,18.4,44,0,0,0,3,17.3
2022-05-05T15:00,17.8,43,0,0,0,3,16.6
2022-05-05T16:00,17.9,41,0,0,0,3,15.1
2022-05-05T17:00,17.2,41,0,0,0,3,16.6
2022-05-05T18:00,16.2,44,0,0,0,3,17.3
2022-05-05T19:00,14.3,50,0,0,0,3,21
2022-05-05T20:00,13.1,49,0,0,0,0,20.5
2022-05-05T21:00,12,53,0,0,0,3,28.2
2022-05-05T22:00,10.6,68,0,0,0,3,24.1
2022-05-05T23:00,9.3,77,0,0,0,3,19.8
2022-05-06T00:00,8.9,81,0,0,0,3,18.6
2022-05-06T01:00,6.8,90,0,0,0,2,13.4
2022-05-06T02:00,8.2,82,0,0,0,0,7.8
2022-05-06T03:00,7.9,83,0,0,0,0,4.3
2022-05-06T04:00,6.1,93,0,0,0,0,4.7
2022-05-06T05:00,8.5,85,0,0,0,0,8.4
2022-05-06T06:00,11.3,73,0,0,0,0,8.7
2022-05-06T07:00,13.7,62,0,0,0,1,5.9
2022-05-06T08:00,15.3,58,0,0,0,1,5.9
2022-05-06T09:00,17.1,49,0,0,0,2,9.7
2022-05-06T10:00,17.8,45,0,0,0,3,11.5
2022-05-06T11:00,18.2,43,0,0,0,3,11.8
2022-05-06T12:00,18.9,42,0,0,0,3,7.7
2022-05-06T13:00,19.4,40,0,0,0,3,10.1
2022-05-06T14:00,19,41,0,0,0,3,11.5
2022-05-06T15:00,18.7,43,0,0,0,2,10.2
2022-05-06T16:00,18.7,44,0,0,0,3,10.6
2022-05-06T17:00,18.3,45,0,0,0,3,10.7
2022-05-06T18:00,16.8,67,0,0,0,0,6.5
2022-05-06T19:00,16.9,51,0,0,0,1,1
2022-05-06T20:00,16.1,54,0,0,0,0,2.3
2022-05-06T21:00,15.2,57,0,0,0,0,5.1
2022-05-06T22:00,12.5,69,0,0,0,0,7.6
2022-05-06T23:00,10.3,80,0,0,0,1,10.9
2022-05-07T00:00,9.9,79,0,0,0,0,11.2
2022-05-07T01:00,9.1,82,0,0,0,1,18
2022-05-07T02:00,8.7,82,0,0,0,1,20.1
2022-05-07T03:00,8.7,83,0,0,0,0,19.1
2022-05-07T04:00,8.7,85,0,0,0,0,18.7
2022-05-07T05:00,11.2,75,0,0,0,1,18.9
2022-05-07T06:00,13.8,67,0,0,0,0,18.1
2022-05-07T07:00,16.7,57,0,0,0,1,10.9
2022-05-07T08:00,19.3,47,0,0,0,0,13
2022-05-07T09:00,20.4,43,0,0,0,0,15.9
2022-05-07T10:00,21.4,42,0,0,0,0,15.9
2022-05-07T11:00,22,40,0,0,0,1,17.5
2022-05-07T12:00,20.8,44,0,0,0,3,23.9
2022-05-07T13:00,19.8,51,0.7,0.7,0,53,14.6
2022-05-07T14:00,20.8,43,0,0,0,2,12.5
2022-05-07T15:00,21.4,40,0,0,0,3,8.4
2022-05-07T16:00,21,42,0,0,0,3,9.4
2022-05-07T17:00,20,45,0,0,0,3,13.4
2022-05-07T18:00,18.3,50,0,0,0,3,20.3
2022-05-07T19:00,16.9,57,0,0,0,2,20.9
2022-05-07T20:00,15.8,64,0,0,0,1,21.5
2022-05-07T21:00,14.2,74,0,0,0,0,17.3
2022-05-07T22:00,12.7,83,0,0,0,0,15.2
2022-05-07T23:00,11.7,89,0,0,0,0,16.8
2022-05-08T00:00,11.9,91,0,0,0,1,22.7
2022-05-08T01:00,12.4,83,0.1,0.1,0,51,21.7
2022-05-08T02:00,12.1,85,0.1,0.1,0,51,12.6
2022-05-08T03:00,10.9,91,0,0,0,0,11.6
2022-05-08T04:00,11.1,91,0,0,0,1,20.5
2022-05-08T05:00,11.5,85,0,0,0,0,17.4
2022-05-08T06:00,12.4,76,0,0,0,0,12.7
2022-05-08T07:00,13.9,67,0,0,0,0,12
2022-05-08T08:00,15.3,58,0,0,0,0,10.7
2022-05-08T09:00,16.8,54,0,0,0,1,11.2
2022-05-08T10:00,17.8,49,0,0,0,0,15.3
2022-05-08T11:00,18.3,42,0,0,0,0,17.3
2022-05-08T12:00,18.9,33,0,0,0,0,17.1
2022-05-08T13:00,19.2,29,0,0,0,0,15.1
2022-05-08T14:00,19.3,28,0,0,0,0,15.8
2022-05-08T15:00,19.1,27,0,0,0,0,16.4
2022-05-08T16:00,18.5,27,0,0,0,0,17.7
2022-05-08T17:00,17.5,29,0,0,0,0,18.7
2022-05-08T18:00,16.1,36,0,0,0,0,18.9
2022-05-08T19:00,13.7,43,0,0,0,0,23.7
2022-05-08T20:00,12.3,60,0,0,0,0,29.6
2022-05-08T21:00,11,60,0,0,0,0,26.5
2022-05-08T22:00,10,62,0,0,0,0,23.1
2022-05-08T23:00,9,67,0,0,0,0,21.2
2022-05-09T00:00,8.5,73,0,0,0,0,21.4
2022-05-09T01:00,7.1,82,0,0,0,0,20.3
2022-05-09T02:00,6.6,86,0,0,0,0,21.4
2022-05-09T03:00,6.3,92,0,0,0,0,21.1
2022-05-09T04:00,6.6,93,0,0,0,0,21.6
2022-05-09T05:00,8.5,85,0,0,0,0,23.8
2022-05-09T06:00,10.6,74,0,0,0,0,16.9
2022-05-09T07:00,12.6,65,0,0,0,0,15.5
2022-05-09T08:00,14.7,57,0,0,0,0,14.8
2022-05-09T09:00,16.7,50,0,0,0,1,15.4
2022-05-09T10:00,18.1,42,0,0,0,0,15.6
2022-05-09T11:00,19.1,38,0,0,0,0,14
2022-05-09T12:00,19.9,32,0,0,0,0,10.5
2022-05-09T13:00,20.6,31,0,0,0,0,9.9
2022-05-09T14:00,21,31,0,0,0,0,9.6
2022-05-09T15:00,21.2,31,0,0,0,2,9.9
2022-05-09T16:00,20.9,31,0,0,0,3,10.8
2022-05-09T17:00,20.4,32,0,0,0,0,11
2022-05-09T18:00,18.1,48,0,0,0,0,11.8
2022-05-09T19:00,15.6,48,0,0,0,0,19.2
2022-05-09T20:00,15,46,0,0,0,0,28.2
2022-05-09T21:00,14.4,46,0,0,0,0,27.4
2022-05-09T22:00,13.2,51,0,0,0,0,26
2022-05-09T23:00,12.3,56,0,0,0,0,26.8
2022-05-10T00:00,12.7,54,0,0,0,0,28.9
2022-05-10T01:00,11.3,59,0,0,0,0,27.2
2022-05-10T02:00,10.5,63,0,0,0,0,25.2
2022-05-10T03:00,9.8,66,0,0,0,0,23.6
2022-05-10T04:00,9.8,68,0,0,0,3,23
2022-05-10T05:00,11.5,64,0,0,0,3,22.9
2022-05-10T06:00,13.9,57,0,0,0,3,17.6
2022-05-10T07:00,16.6,51,0,0,0,3,14.5
2022-05-10T08:00,19.6,45,0,0,0,3,15.5
2022-05-10T09:00,22.1,38,0,0,0,3,16.5
2022-05-10T10:00,23.6,34,0,0,0,3,15.6
2022-05-10T11:00,24.7,32,0,0,0,3,15.4
2022-05-10T12:00,25.2,31,0,0,0,3,14.8
2022-05-10T13:00,26,28,0,0,0,3,18.9
2022-05-10T14:00,25.7,28,0,0,0,3,24.2
2022-05-10T15:00,25.9,27,0,0,0,3,21.2
2022-05-10T16:00,25.8,26,0,0,0,3,24.8
2022-05-10T17:00,24.9,28,0,0,0,2,24.2
2022-05-10T18:00,23.4,33,0,0,0,2,24
2022-05-10T19:00,19.5,44,0,0,0,2,17.8
2022-05-10T20:00,20,40,0,0,0,3,27.4
2022-05-10T21:00,20.5,41,0,0,0,3,24.7
2022-05-10T22:00,19.7,44,0,0,0,3,24
2022-05-10T23:00,19.5,45,0,0,0,3,26.9
2022-05-11T00:00,18.1,55,0,0,0,3,13
2022-05-11T01:00,16.6,67,0,0,0,3,18.8
2022-05-11T02:00,16.3,69,0,0,0,3,15.7
2022-05-11T03:00,15.9,71,0,0,0,3,11.7
2022-05-11T04:00,15.2,78,1,1,0,55,8.9
2022-05-11T05:00,15,87,1.3,1.3,0,61,9.7
2022-05-11T06:00,15.7,85,0.1,0.1,0,51,14
2022-05-11T07:00,16.7,81,0,0,0,3,8.9
2022-05-11T08:00,17.6,77,0,0,0,3,6.3
2022-05-11T09:00,20.9,65,0,0,0,3,13.9
2022-05-11T10:00,23.4,52,0,0,0,3,20.1
2022-05-11T11:00,25.7,37,0,0,0,1,33.2
2022-05-11T12:00,26.7,35,0,0,0,1,37.7
2022-05-11T13:00,27.2,33,0.1,0.1,0,51,39
2022-05-11T14:00,27.4,31,0,0,0,1,37.5
2022-05-11T15:00,26.8,33,0,0,0,2,37.7
2022-05-11T16:00,27.2,31,0,0,0,2,34.2
2022-05-11T17:00,26.3,33,0,0,0,3,24.5
2022-05-11T18:00,24.4,39,0,0,0,3,22
2022-05-11T19:00,23.2,40,0,0,0,3,23.9
2022-05-11T20:00,20.9,47,0,0,0,3,19.9
2022-05-11T21:00,19.6,60,1.7,1.7,0,61,28.5
2022-05-11T22:00,18,73,0.4,0.4,0,51,27.6
2022-05-11T23:00,17.4,76,0,0,0,3,23.9
2022-05-12T00:00,17.6,63,0,0,0,0,24.5
2022-05-12T01:00,15.3,77,0,0,0,2,10.2
2022-05-12T02:00,15.6,80,0.4,0.4,0,51,12.1
2022-05-12T03:00,16,73,0.1,0.1,0,51,33.3
2022-05-12T04:00,15.4,73,0.2,0.2,0,51,40
2022-05-12T05:00,15.2,75,0.2,0.2,0,51,46.1
2022-05-12T06:00,15.3,69,0,0,0,0,46.6
2022-05-12T07:00,15.5,62,0,0,0,0,43.7
2022-05-12T08:00,16.3,54,0,0,0,0,37.6
2022-05-12T09:00,17.2,48,0,0,0,0,35
2022-05-12T10:00,18.3,41,0,0,0,2,33.4
2022-05-12T11:00,19.3,35,0,0,0,2,32.2
2022-05-12T12:00,17.9,43,0,0,0,3,25.5
2022-05-12T13:00,18.7,39,0,0,0,3,27.7
2022-05-12T14:00,18.9,37,0,0,0,2,27.8
2022-05-12T15:00,19.1,35,0,0,0,3,27
2022-05-12T16:00,19,35,0,0,0,3,26.7
2022-05-12T17:00,18.3,37,0,0,0,3,25.1
2022-05-12T18:00,17.6,40,0,0,0,3,19.8
2022-05-12T19:00,15.3,48,0,0,0,3,16.4
2022-05-12T20:00,14.6,53,0,0,0,3,15.5
2022-05-12T21:00,14.2,56,0,0,0,3,14.2
2022-05-12T22:00,13.3,60,0,0,0,2,17.4
2022-05-12T23:00,12.4,64,0,0,0,0,19.8
2022-05-13T00:00,12.3,63,0,0,0,0,26.1
2022-05-13T01:00,11,72,0,0,0,0,24.2
2022-05-13T02:00,10.3,78,0,0,0,0,23.2
2022-05-13T03:00,9.5,84,0,0,0,0,19.8
2022-05-13T04:00,9.8,83,0,0,0,0,20.7
2022-05-13T05:00,11.7,77,0,0,0,0,18.6
2022-05-13T06:00,14,66,0,0,0,3,13.9
2022-05-13T07:00,16.4,55,0,0,0,3,16.1
2022-05-13T08:00,17.5,49,0,0,0,3,24.5
2022-05-13T09:00,17.6,47,0,0,0,3,23.1
2022-05-13T10:00,18.6,43,0,0,0,2,34.4
2022-05-13T11:00,17.9,45,0,0,0,1,41.8
2022-05-13T12:00,17.7,44,0,0,0,2,37.1
2022-05-13T13:00,17.3,45,0,0,0,3,35.5
2022-05-13T14:00,16.2,53,0,0,0,2,28.6
2022-05-13T15:00,17.9,43,0.1,0.1,0,51,32.6
2022-05-13T16:00,17.6,41,0,0,0,3,32.6
2022-05-13T17:00,17.5,41,0,0,0,3,30
2022-05-13T18:00,16.8,45,0,0,0,3,23.8
2022-05-13T19:00,15.7,50,0,0,0,3,24.4
2022-05-13T20:00,14,57,0,0,0,3,18
2022-05-13T21:00,12.6,64,0,0,0,2,18.3
2022-05-13T22:00,12,67,0,0,0,2,23.5
2022-05-13T23:00,12.2,67,0,0,0,2,30.9
2022-05-14T00:00,11.6,73,0,0,0,2,26.5
2022-05-14T01:00,11.3,73,0,0,0,3,26.5
2022-05-14T02:00,11.4,72,0,0,0,3,26.3
2022-05-14T03:00,12.2,69,0,0,0,3,26.8
2022-05-14T04:00,12.1,71,0,0,0,3,26.9
2022-05-14T05:00,12.9,70,0,0,0,0,28.2
2022-05-14T06:00,14.5,64,0,0,0,0,24.3
2022-05-14T07:00,16,59,0,0,0,1,29.9
2022-05-14T08:00,17.3,55,0,0,0,1,29.9
2022-05-14T09:00,18.7,46,0,0,0,1,34.1
2022-05-14T10:00,19.6,42,0,0,0,3,36.8
2022-05-14T11:00,19.3,43,0,0,0,3,36.2
2022-05-14T12:00,19.5,42,0,0,0,3,31.4
2022-05-14T13:00,19.9,40,0,0,0,3,32
2022-05-14T14:00,19.4,42,0,0,0,2,30.3
2022-05-14T15:00,19.6,42,0,0,0,2,31.2
2022-05-14T16:00,19.3,42,0,0,0,1,30.3
2022-05-14T17:00,18.6,44,0,0,0,3,29.5
2022-05-14T18:00,17.9,47,0,0,0,0,26
2022-05-14T19:00,15.8,53,0,0,0,0,23.8
2022-05-14T20:00,14.1,60,0,0,0,0,22
2022-05-14T21:00,12.4,67,0,0,0,0,20.1
2022-05-14T22:00,11.1,73,0,0,0,0,19.1
2022-05-14T23:00,10.1,78,0,0,0,1,18.4
2022-05-15T00:00,9,89,0,0,0,0,13
2022-05-15T01:00,8.6,88,0,0,0,0,10.5
2022-05-15T02:00,7.1,93,0,0,0,0,12.1
2022-05-15T03:00,6.8,95,0,0,0,0,14.3
2022-05-15T04:00,7.7,95,0,0,0,0,12.5
2022-05-15T05:00,10,85,0,0,0,0,11.6
2022-05-15T06:00,12.3,75,0,0,0,0,7.2
2022-05-15T07:00,14.1,65,0,0,0,1,6.3
2022-05-15T08:00,15.5,57,0,0,0,1,6.9
2022-05-15T09:00,16.8,51,0,0,0,2,7.1
2022-05-15T10:00,17.9,46,0,0,0,2,5.9
2022-05-15T11:00,18.8,44,0,0,0,0,3.2
2022-05-15T12:00,19.1,42,0,0,0,0,2.2
2022-05-15T13:00,20.3,41,0,0,0,0,0.8
2022-05-15T14:00,20.6,39,0,0,0,0,1
2022-05-15T15:00,20.8,39,0,0,0,0,2.7
2022-05-15T16:00,20.6,39,0,0,0,0,2.2
2022-05-15T17:00,20.3,40,0,0,0,0,2.6
2022-05-15T18:00,18.7,67,0,0,0,0,4.8
2022-05-15T19:00,16.7,56,0,0,0,0,6.5
2022-05-15T20:00,15.1,58,0,0,0,3,19.1
2022-05-15T21:00,13.6,65,0,0,0,3,30.3
2022-05-15T22:00,12.8,69,0,0,0,3,28.6
2022-05-15T23:00,12,70,0,0,0,2,26.7
2022-05-16T00:00,11.6,72,0,0,0,0,23.9
2022-05-16T01:00,10.5,76,0,0,0,3,24.5
2022-05-16T02:00,9.9,78,0,0,0,0,24.9
2022-05-16T03:00,9.6,77,0,0,0,3,25.9
2022-05-16T04:00,10,75,0,0,0,3,25.3
2022-05-16T05:00,11.8,70,0,0,0,1,27.8
2022-05-16T06:00,14.2,61,0,0,0,3,19.4
2022-05-16T07:00,16.7,53,0,0,0,3,16.6
2022-05-16T08:00,19,46,0,0,0,3,18.4
2022-05-16T09:00,20.9,41,0,0,0,3,18
2022-05-16T10:00,22.3,36,0,0,0,2,17.4
2022-05-16T11:00,23.2,34,0,0,0,3,16.3
2022-05-16T12:00,23.3,34,0,0,0,3,16.1
2022-05-16T13:00,24.3,32,0,0,0,3,15.5
2022-05-16T14:00,24.6,32,0,0,0,3,16.2
2022-05-16T15:00,24.6,31,0,0,0,3,15.9
2022-05-16T16:00,23.9,33,0,0,0,3,20.2
2022-05-16T17:00,22.9,37,0,0,0,3,21.3
2022-05-16T18:00,21.1,42,0,0,0,3,28.5
2022-05-16T19:00,20.2,44,0,0,0,3,29
2022-05-16T20:00,18.8,47,0,0,0,3,31.4
2022-05-16T21:00,17.7,45,0,0,0,3,29
2022-05-16T22:00,17.1,44,0,0,0,3,25.9
2022-05-16T23:00,16.9,42,0,0,0,3,25.9
2022-05-17T00:00,16.2,50,0,0,0,3,14.8
2022-05-17T01:00,16,50,0,0,0,3,15.5
2022-05-17T02:00,15.7,51,0,0,0,3,23.5
2022-05-17T03:00,14.9,66,0,0,0,3,6.5
2022-05-17T04:00,14,79,1.8,1.8,0,61,9.4
2022-05-17T05:00,13.9,87,3,3,0,63,1.5
2022-05-17T06:00,13.9,89,2,2,0,61,10.5
2022-05-17T07:00,14.1,89,3.5,3.5,0,63,9.3
2022-05-17T08:00,14.4,90,1.5,1.5,0,61,8.5
2022-05-17T09:00,15,88,0.1,0.1,0,51,6.6
