Start date,End date,Germany/Luxembourg [?/MWh],,,,,,,,,,,,,,,,
"May 3, 2024 3:00 AM","May 3, 2024 4:00 AM",58.50,,,,,,,,,,,,,,,,
"May 3, 2024 4:00 AM","May 3, 2024 5:00 AM",59.14,,,,,,,,,,,,,,,,
"May 3, 2024 5:00 AM","May 3, 2024 6:00 AM",69.17,,,,,,,,,,,,,,,,
"May 3, 2024 6:00 AM","May 3, 2024 7:00 AM",83.76,,,,,,,,,,,,,,,,
"May 3, 2024 7:00 AM","May 3, 2024 8:00 AM",85.47,,,,,,,,,,,,,,,,
"May 3, 2024 8:00 AM","May 3, 2024 9:00 AM",92.31,,,,,,,,,,,,,,,,
"May 3, 2024 9:00 AM","May 3, 2024 10:00 AM",88.25,,,,,,,,,,,,,,,,
"May 3, 2024 10:00 AM","May 3, 2024 11:00 AM",77.95,,,,,,,,,,,,,,,,
"May 3, 2024 11:00 AM","May 3, 2024 12:00 PM",72.58,,,,,,,,,,,,,,,,
"May 3, 2024 12:00 PM","May 3, 2024 1:00 PM",64.11,,,,,,,,,,,,,,,,
"May 3, 2024 1:00 PM","May 3, 2024 2:00 PM",59.33,,,,,,,,,,,,,,,,
"May 3, 2024 2:00 PM","May 3, 2024 3:00 PM",60.05,,,,,,,,,,,,,,,,
"May 3, 2024 3:00 PM","May 3, 2024 4:00 PM",64.69,,,,,,,,,,,,,,,,
"May 3, 2024 4:00 PM","May 3, 2024 5:00 PM",72.29,,,,,,,,,,,,,,,,
"May 3, 2024 5:00 PM","May 3, 2024 6:00 PM",79.55,,,,,,,,,,,,,,,,
"May 3, 2024 6:00 PM","May 3, 2024 7:00 PM",88.89,,,,,,,,,,,,,,,,
"May 3, 2024 7:00 PM","May 3, 2024 8:00 PM",105.49,,,,,,,,,,,,,,,,
"May 3, 2024 8:00 PM","May 3, 2024 9:00 PM",119.94,,,,,,,,,,,,,,,,
"May 3, 2024 9:00 PM","May 3, 2024 10:00 PM",107.95,,,,,,,,,,,,,,,,
"May 3, 2024 10:00 PM","May 3, 2024 11:00 PM",93.46,,,,,,,,,,,,,,,,
"May 3, 2024 11:00 PM","May 4, 2024 12:00 AM",85.56,,,,,,,,,,,,,,,,
"May 4, 2024 12:00 AM","May 4, 2024 1:00 AM",90.80,,,,,,,,,,,,,,,,
"May 4, 2024 1:00 AM","May 4, 2024 2:00 AM",87.79,,,,,,,,,,,,,,,,
"May 4, 2024 2:00 AM","May 4, 2024 3:00 AM",86.26,,,,,,,,,,,,,,,,
"May 4, 2024 3:00 AM","May 4, 2024 4:00 AM",87.72,,,,,,,,,,,,,,,,
"May 4, 2024 4:00 AM","May 4, 2024 5:00 AM",90.64,,,,,,,,,,,,,,,,
"May 4, 2024 5:00 AM","May 4, 2024 6:00 AM",98.34,,,,,,,,,,,,,,,,
"May 4, 2024 6:00 AM","May 4, 2024 7:00 AM",94.19,,,,,,,,,,,,,,,,
"May 4, 2024 7:00 AM","May 4, 2024 8:00 AM",90.02,,,,,,,,,,,,,,,,
"May 4, 2024 8:00 AM","May 4, 2024 9:00 AM",78.48,,,,,,,,,,,,,,,,
"May 4, 2024 9:00 AM","May 4, 2024 10:00 AM",62.38,,,,,,,,,,,,,,,,
"May 4, 2024 10:00 AM","May 4, 2024 11:00 AM",41.17,,,,,,,,,,,,,,,,
"May 4, 2024 11:00 AM","May 4, 2024 12:00 PM",31.18,,,,,,,,,,,,,,,,
"May 4, 2024 12:00 PM","May 4, 2024 1:00 PM",24.93,,,,,,,,,,,,,,,,
"May 4, 2024 1:00 PM","May 4, 2024 2:00 PM",14.53,,,,,,,,,,,,,,,,
"May 4, 2024 2:00 PM","May 4, 2024 3:00 PM",13.34,,,,,,,,,,,,,,,,
"May 4, 2024 3:00 PM","May 4, 2024 4:00 PM",26.03,,,,,,,,,,,,,,,,
"May 4, 2024 4:00 PM","May 4, 2024 5:00 PM",63.62,,,,,,,,,,,,,,,,
"May 4, 2024 5:00 PM","May 4, 2024 6:00 PM",79.36,,,,,,,,,,,,,,,,
"May 4, 2024 6:00 PM","May 4, 2024 7:00 PM",98.01,,,,,,,,,,,,,,,,
"May 4, 2024 7:00 PM","May 4, 2024 8:00 PM",121.92,,,,,,,,,,,,,,,,
"May 4, 2024 8:00 PM","May 4, 2024 9:00 PM",135.40,,,,,,,,,,,,,,,,
"May 4, 2024 9:00 PM","May 4, 2024 10:00 PM",113.56,,,,,,,,,,,,,,,,
"May 4, 2024 10:00 PM","May 4, 2024 11:00 PM",90.26,,,,,,,,,,,,,,,,
"May 4, 2024 11:00 PM","May 5, 2024 12:00 AM",83.60,,,,,,,,,,,,,,,,
"May 5, 2024 12:00 AM","May 5, 2024 1:00 AM",90.58,,,,,,,,,,,,,,,,
"May 5, 2024 1:00 AM","May 5, 2024 2:00 AM",84.82,,,,,,,,,,,,,,,,
"May 5, 2024 2:00 AM","May 5, 2024 3:00 AM",83.52,,,,,,,,,,,,,,,,
"May 5, 2024 3:00 AM","May 5, 2024 4:00 AM",80.49,,,,,,,,,,,,,,,,
"May 5, 2024 4:00 AM","May 5, 2024 5:00 AM",74.74,,,,,,,,,,,,,,,,
"May 5, 2024 5:00 AM","May 5, 2024 6:00 AM",71.13,,,,,,,,,,,,,,,,
"May 5, 2024 6:00 AM","May 5, 2024 7:00 AM",62.16,,,,,,,,,,,,,,,,
"May 5, 2024 7:00 AM","May 5, 2024 8:00 AM",55.08,,,,,,,,,,,,,,,,
"May 5, 2024 8:00 AM","May 5, 2024 9:00 AM",41.33,,,,,,,,,,,,,,,,
"May 5, 2024 9:00 AM","May 5, 2024 10:00 AM",26.12,,,,,,,,,,,,,,,,
"May 5, 2024 10:00 AM","May 5, 2024 11:00 AM",8.85,,,,,,,,,,,,,,,,
"May 5, 2024 11:00 AM","May 5, 2024 12:00 PM",0.44,,,,,,,,,,,,,,,,
"May 5, 2024 12:00 PM","May 5, 2024 1:00 PM",0.00,,,,,,,,,,,,,,,,
"May 5, 2024 1:00 PM","May 5, 2024 2:00 PM",-0.04,,,,,,,,,,,,,,,,
"May 5, 2024 2:00 PM","May 5, 2024 3:00 PM",-0.97,,,,,,,,,,,,,,,,
"May 5, 2024 3:00 PM","May 5, 2024 4:00 PM",-0.10,,,,,,,,,,,,,,,,
"May 5, 2024 4:00 PM","May 5, 2024 5:00 PM",0.00,,,,,,,,,,,,,,,,
"May 5, 2024 5:00 PM","May 5, 2024 6:00 PM",32.00,,,,,,,,,,,,,,,,
"May 5, 2024 6:00 PM","May 5, 2024 7:00 PM",86.50,,,,,,,,,,,,,,,,
"May 5, 2024 7:00 PM","May 5, 2024 8:00 PM",96.24,,,,,,,,,,,,,,,,
"May 5, 2024 8:00 PM","May 5, 2024 9:00 PM",111.92,,,,,,,,,,,,,,,,
"May 5, 2024 9:00 PM","May 5, 2024 10:00 PM",107.53,,,,,,,,,,,,,,,,
"May 5, 2024 10:00 PM","May 5, 2024 11:00 PM",98.74,,,,,,,,,,,,,,,,
"May 5, 2024 11:00 PM","May 6, 2024 12:00 AM",88.67,,,,,,,,,,,,,,,,
"May 6, 2024 12:00 AM","May 6, 2024 1:00 AM",82.86,,,,,,,,,,,,,,,,
"May 6, 2024 1:00 AM","May 6, 2024 2:00 AM",79.59,,,,,,,,,,,,,,,,
"May 6, 2024 2:00 AM","May 6, 2024 3:00 AM",80.41,,,,,,,,,,,,,,,,
"May 6, 2024 3:00 AM","May 6, 2024 4:00 AM",79.95,,,,,,,,,,,,,,,,
"May 6, 2024 4:00 AM","May 6, 2024 5:00 AM",81.69,,,,,,,,,,,,,,,,
"May 6, 2024 5:00 AM","May 6, 2024 6:00 AM",88.78,,,,,,,,,,,,,,,,
"May 6, 2024 6:00 AM","May 6, 2024 7:00 AM",107.09,,,,,,,,,,,,,,,,
"May 6, 2024 7:00 AM","May 6, 2024 8:00 AM",130.26,,,,,,,,,,,,,,,,
"May 6, 2024 8:00 AM","May 6, 2024 9:00 AM",101.35,,,,,,,,,,,,,,,,
"May 6, 2024 9:00 AM","May 6, 2024 10:00 AM",89.00,,,,,,,,,,,,,,,,
"May 6, 2024 10:00 AM","May 6, 2024 11:00 AM",81.11,,,,,,,,,,,,,,,,
"May 6, 2024 11:00 AM","May 6, 2024 12:00 PM",76.23,,,,,,,,,,,,,,,,
"May 6, 2024 12:00 PM","May 6, 2024 1:00 PM",76.26,,,,,,,,,,,,,,,,
"May 6, 2024 1:00 PM","May 6, 2024 2:00 PM",74.71,,,,,,,,,,,,,,,,
"May 6, 2024 2:00 PM","May 6, 2024 3:00 PM",74.89,,,,,,,,,,,,,,,,
"May 6, 2024 3:00 PM","May 6, 2024 4:00 PM",81.11,,,,,,,,,,,,,,,,
"May 6, 2024 4:00 PM","May 6, 2024 5:00 PM",81.62,,,,,,,,,,,,,,,,
"May 6, 2024 5:00 PM","May 6, 2024 6:00 PM",93.36,,,,,,,,,,,,,,,,
"May 6, 2024 6:00 PM","May 6, 2024 7:00 PM",108.37,,,,,,,,,,,,,,,,
"May 6, 2024 7:00 PM","May 6, 2024 8:00 PM",136.65,,,,,,,,,,,,,,,,
"May 6, 2024 8:00 PM","May 6, 2024 9:00 PM",143.99,,,,,,,,,,,,,,,,
"May 6, 2024 9:00 PM","May 6, 2024 10:00 PM",107.98,,,,,,,,,,,,,,,,
"May 6, 2024 10:00 PM","May 6, 2024 11:00 PM",94.58,,,,,,,,,,,,,,,,
"May 6, 2024 11:00 PM","May 7, 2024 12:00 AM",84.42,,,,,,,,,,,,,,,,
"May 7, 2024 12:00 AM","May 7, 2024 1:00 AM",81.73,,,,,,,,,,,,,,,,
"May 7, 2024 1:00 AM","May 7, 2024 2:00 AM",79.17,,,,,,,,,,,,,,,,
"May 7, 2024 2:00 AM","May 7, 2024 3:00 AM",77.23,,,,,,,,,,,,,,,,
"May 7, 2024 3:00 AM","May 7, 2024 4:00 AM",79.99,,,,,,,,,,,,,,,,
"May 7, 2024 4:00 AM","May 7, 2024 5:00 AM",80.08,,,,,,,,,,,,,,,,
"May 7, 2024 5:00 AM","May 7, 2024 6:00 AM",82.06,,,,,,,,,,,,,,,,
"May 7, 2024 6:00 AM","May 7, 2024 7:00 AM",98.84,,,,,,,,,,,,,,,,
"May 7, 2024 7:00 AM","May 7, 2024 8:00 AM",121.70,,,,,,,,,,,,,,,,
"May 7, 2024 8:00 AM","May 7, 2024 9:00 AM",112.66,,,,,,,,,,,,,,,,
"May 7, 2024 9:00 AM","May 7, 2024 10:00 AM",91.75,,,,,,,,,,,,,,,,
"May 7, 2024 10:00 AM","May 7, 2024 11:00 AM",85.21,,,,,,,,,,,,,,,,
"May 7, 2024 11:00 AM","May 7, 2024 12:00 PM",81.08,,,,,,,,,,,,,,,,
"May 7, 2024 12:00 PM","May 7, 2024 1:00 PM",74.73,,,,,,,,,,,,,,,,
"May 7, 2024 1:00 PM","May 7, 2024 2:00 PM",70.43,,,,,,,,,,,,,,,,
"May 7, 2024 2:00 PM","May 7, 2024 3:00 PM",65.53,,,,,,,,,,,,,,,,
"May 7, 2024 3:00 PM","May 7, 2024 4:00 PM",74.05,,,,,,,,,,,,,,,,
"May 7, 2024 4:00 PM","May 7, 2024 5:00 PM",83.12,,,,,,,,,,,,,,,,
"May 7, 2024 5:00 PM","May 7, 2024 6:00 PM",90.82,,,,,,,,,,,,,,,,
"May 7, 2024 6:00 PM","May 7, 2024 7:00 PM",105.86,,,,,,,,,,,,,,,,
"May 7, 2024 7:00 PM","May 7, 2024 8:00 PM",133.85,,,,,,,,,,,,,,,,
"May 7, 2024 8:00 PM","May 7, 2024 9:00 PM",151.05,,,,,,,,,,,,,,,,
"May 7, 2024 9:00 PM","May 7, 2024 10:00 PM",122.04,,,,,,,,,,,,,,,,
"May 7, 2024 10:00 PM","May 7, 2024 11:00 PM",101.70,,,,,,,,,,,,,,,,
"May 7, 2024 11:00 PM","May 8, 2024 12:00 AM",88.22,,,,,,,,,,,,,,,,
"May 8, 2024 12:00 AM","May 8, 2024 1:00 AM",83.97,,,,,,,,,,,,,,,,
"May 8, 2024 1:00 AM","May 8, 2024 2:00 AM",80.84,,,,,,,,,,,,,,,,
"May 8, 2024 2:00 AM","May 8, 2024 3:00 AM",80.88,,,,,,,,,,,,,,,,
"May 8, 2024 3:00 AM","May 8, 2024 4:00 AM",82.47,,,,,,,,,,,,,,,,
"May 8, 2024 4:00 AM","May 8, 2024 5:00 AM",82.48,,,,,,,,,,,,,,,,
"May 8, 2024 5:00 AM","May 8, 2024 6:00 AM",89.59,,,,,,,,,,,,,,,,
"May 8, 2024 6:00 AM","May 8, 2024 7:00 AM",107.48,,,,,,,,,,,,,,,,
"May 8, 2024 7:00 AM","May 8, 2024 8:00 AM",118.96,,,,,,,,,,,,,,,,
"May 8, 2024 8:00 AM","May 8, 2024 9:00 AM",110.12,,,,,,,,,,,,,,,,
"May 8, 2024 9:00 AM","May 8, 2024 10:00 AM",92.41,,,,,,,,,,,,,,,,
"May 8, 2024 10:00 AM","May 8, 2024 11:00 AM",85.40,,,,,,,,,,,,,,,,
"May 8, 2024 11:00 AM","May 8, 2024 12:00 PM",79.48,,,,,,,,,,,,,,,,
"May 8, 2024 12:00 PM","May 8, 2024 1:00 PM",72.93,,,,,,,,,,,,,,,,
"May 8, 2024 1:00 PM","May 8, 2024 2:00 PM",68.79,,,,,,,,,,,,,,,,
"May 8, 2024 2:00 PM","May 8, 2024 3:00 PM",66.58,,,,,,,,,,,,,,,,
"May 8, 2024 3:00 PM","May 8, 2024 4:00 PM",66.95,,,,,,,,,,,,,,,,
"May 8, 2024 4:00 PM","May 8, 2024 5:00 PM",75.72,,,,,,,,,,,,,,,,
"May 8, 2024 5:00 PM","May 8, 2024 6:00 PM",91.10,,,,,,,,,,,,,,,,
"May 8, 2024 6:00 PM","May 8, 2024 7:00 PM",106.50,,,,,,,,,,,,,,,,
"May 8, 2024 7:00 PM","May 8, 2024 8:00 PM",127.54,,,,,,,,,,,,,,,,
"May 8, 2024 8:00 PM","May 8, 2024 9:00 PM",134.42,,,,,,,,,,,,,,,,
"May 8, 2024 9:00 PM","May 8, 2024 10:00 PM",114.65,,,,,,,,,,,,,,,,
"May 8, 2024 10:00 PM","May 8, 2024 11:00 PM",96.54,,,,,,,,,,,,,,,,
"May 8, 2024 11:00 PM","May 9, 2024 12:00 AM",87.96,,,,,,,,,,,,,,,,
"May 9, 2024 12:00 AM","May 9, 2024 1:00 AM",87.60,,,,,,,,,,,,,,,,
"May 9, 2024 1:00 AM","May 9, 2024 2:00 AM",88.06,,,,,,,,,,,,,,,,
"May 9, 2024 2:00 AM","May 9, 2024 3:00 AM",82.97,,,,,,,,,,,,,,,,
"May 9, 2024 3:00 AM","May 9, 2024 4:00 AM",82.95,,,,,,,,,,,,,,,,
"May 9, 2024 4:00 AM","May 9, 2024 5:00 AM",88.83,,,,,,,,,,,,,,,,
"May 9, 2024 5:00 AM","May 9, 2024 6:00 AM",90.39,,,,,,,,,,,,,,,,
"May 9, 2024 6:00 AM","May 9, 2024 7:00 AM",88.13,,,,,,,,,,,,,,,,
"May 9, 2024 7:00 AM","May 9, 2024 8:00 AM",80.65,,,,,,,,,,,,,,,,
"May 9, 2024 8:00 AM","May 9, 2024 9:00 AM",65.53,,,,,,,,,,,,,,,,
"May 9, 2024 9:00 AM","May 9, 2024 10:00 AM",23.34,,,,,,,,,,,,,,,,
"May 9, 2024 10:00 AM","May 9, 2024 11:00 AM",5.07,,,,,,,,,,,,,,,,
"May 9, 2024 11:00 AM","May 9, 2024 12:00 PM",-0.52,,,,,,,,,,,,,,,,
"May 9, 2024 12:00 PM","May 9, 2024 1:00 PM",-0.88,,,,,,,,,,,,,,,,
"May 9, 2024 1:00 PM","May 9, 2024 2:00 PM",-1.35,,,,,,,,,,,,,,,,
"May 9, 2024 2:00 PM","May 9, 2024 3:00 PM",-2.03,,,,,,,,,,,,,,,,
"May 9, 2024 3:00 PM","May 9, 2024 4:00 PM",-0.93,,,,,,,,,,,,,,,,
"May 9, 2024 4:00 PM","May 9, 2024 5:00 PM",0.68,,,,,,,,,,,,,,,,
"May 9, 2024 5:00 PM","May 9, 2024 6:00 PM",64.48,,,,,,,,,,,,,,,,
"May 9, 2024 6:00 PM","May 9, 2024 7:00 PM",89.72,,,,,,,,,,,,,,,,
"May 9, 2024 7:00 PM","May 9, 2024 8:00 PM",107.85,,,,,,,,,,,,,,,,
"May 9, 2024 8:00 PM","May 9, 2024 9:00 PM",132.79,,,,,,,,,,,,,,,,
"May 9, 2024 9:00 PM","May 9, 2024 10:00 PM",123.67,,,,,,,,,,,,,,,,
"May 9, 2024 10:00 PM","May 9, 2024 11:00 PM",99.94,,,,,,,,,,,,,,,,
"May 9, 2024 11:00 PM","May 10, 2024 12:00 AM",87.75,,,,,,,,,,,,,,,,
"May 10, 2024 12:00 AM","May 10, 2024 1:00 AM",92.13,,,,,,,,,,,,,,,,
"May 10, 2024 1:00 AM","May 10, 2024 2:00 AM",84.93,,,,,,,,,,,,,,,,
"May 10, 2024 2:00 AM","May 10, 2024 3:00 AM",77.07,,,,,,,,,,,,,,,,
"May 10, 2024 3:00 AM","May 10, 2024 4:00 AM",74.48,,,,,,,,,,,,,,,,
"May 10, 2024 4:00 AM","May 10, 2024 5:00 AM",74.78,,,,,,,,,,,,,,,,
"May 10, 2024 5:00 AM","May 10, 2024 6:00 AM",90.45,,,,,,,,,,,,,,,,
"May 10, 2024 6:00 AM","May 10, 2024 7:00 AM",115.20,,,,,,,,,,,,,,,,
"May 10, 2024 7:00 AM","May 10, 2024 8:00 AM",109.47,,,,,,,,,,,,,,,,
"May 10, 2024 8:00 AM","May 10, 2024 9:00 AM",95.60,,,,,,,,,,,,,,,,
"May 10, 2024 9:00 AM","May 10, 2024 10:00 AM",67.39,,,,,,,,,,,,,,,,
"May 10, 2024 10:00 AM","May 10, 2024 11:00 AM",20.84,,,,,,,,,,,,,,,,
"May 10, 2024 11:00 AM","May 10, 2024 12:00 PM",2.87,,,,,,,,,,,,,,,,
"May 10, 2024 12:00 PM","May 10, 2024 1:00 PM",0.52,,,,,,,,,,,,,,,,
"May 10, 2024 1:00 PM","May 10, 2024 2:00 PM",0.02,,,,,,,,,,,,,,,,
"May 10, 2024 2:00 PM","May 10, 2024 3:00 PM",0.02,,,,,,,,,,,,,,,,
"May 10, 2024 3:00 PM","May 10, 2024 4:00 PM",20.42,,,,,,,,,,,,,,,,
"May 10, 2024 4:00 PM","May 10, 2024 5:00 PM",65.46,,,,,,,,,,,,,,,,
"May 10, 2024 5:00 PM","May 10, 2024 6:00 PM",85.88,,,,,,,,,,,,,,,,
"May 10, 2024 6:00 PM","May 10, 2024 7:00 PM",105.91,,,,,,,,,,,,,,,,
"May 10, 2024 7:00 PM","May 10, 2024 8:00 PM",136.26,,,,,,,,,,,,,,,,
"May 10, 2024 8:00 PM","May 10, 2024 9:00 PM",170.72,,,,,,,,,,,,,,,,
"May 10, 2024 9:00 PM","May 10, 2024 10:00 PM",136.31,,,,,,,,,,,,,,,,
"May 10, 2024 10:00 PM","May 10, 2024 11:00 PM",104.87,,,,,,,,,,,,,,,,
"May 10, 2024 11:00 PM","May 11, 2024 12:00 AM",92.16,,,,,,,,,,,,,,,,
"May 11, 2024 12:00 AM","May 11, 2024 1:00 AM",96.76,,,,,,,,,,,,,,,,
"May 11, 2024 1:00 AM","May 11, 2024 2:00 AM",94.18,,,,,,,,,,,,,,,,
"May 11, 2024 2:00 AM","May 11, 2024 3:00 AM",90.03,,,,,,,,,,,,,,,,
"May 11, 2024 3:00 AM","May 11, 2024 4:00 AM",89.09,,,,,,,,,,,,,,,,
"May 11, 2024 4:00 AM","May 11, 2024 5:00 AM",89.91,,,,,,,,,,,,,,,,
"May 11, 2024 5:00 AM","May 11, 2024 6:00 AM",90.70,,,,,,,,,,,,,,,,
"May 11, 2024 6:00 AM","May 11, 2024 7:00 AM",86.72,,,,,,,,,,,,,,,,
"May 11, 2024 7:00 AM","May 11, 2024 8:00 AM",79.84,,,,,,,,,,,,,,,,
"May 11, 2024 8:00 AM","May 11, 2024 9:00 AM",56.47,,,,,,,,,,,,,,,,
"May 11, 2024 9:00 AM","May 11, 2024 10:00 AM",6.80,,,,,,,,,,,,,,,,
"May 11, 2024 10:00 AM","May 11, 2024 11:00 AM",0.00,,,,,,,,,,,,,,,,
"May 11, 2024 11:00 AM","May 11, 2024 12:00 PM",-10.47,,,,,,,,,,,,,,,,
"May 11, 2024 12:00 PM","May 11, 2024 1:00 PM",-21.21,,,,,,,,,,,,,,,,
"May 11, 2024 1:00 PM","May 11, 2024 2:00 PM",-21.99,,,,,,,,,,,,,,,,
"May 11, 2024 2:00 PM","May 11, 2024 3:00 PM",-24.23,,,,,,,,,,,,,,,,
"May 11, 2024 3:00 PM","May 11, 2024 4:00 PM",-11.46,,,,,,,,,,,,,,,,
"May 11, 2024 4:00 PM","May 11, 2024 5:00 PM",-0.41,,,,,,,,,,,,,,,,
"May 11, 2024 5:00 PM","May 11, 2024 6:00 PM",32.77,,,,,,,,,,,,,,,,
"May 11, 2024 6:00 PM","May 11, 2024 7:00 PM",81.83,,,,,,,,,,,,,,,,
"May 11, 2024 7:00 PM","May 11, 2024 8:00 PM",101.68,,,,,,,,,,,,,,,,
"May 11, 2024 8:00 PM","May 11, 2024 9:00 PM",122.50,,,,,,,,,,,,,,,,
"May 11, 2024 9:00 PM","May 11, 2024 10:00 PM",103.48,,,,,,,,,,,,,,,,
"May 11, 2024 10:00 PM","May 11, 2024 11:00 PM",86.26,,,,,,,,,,,,,,,,
"May 11, 2024 11:00 PM","May 12, 2024 12:00 AM",68.37,,,,,,,,,,,,,,,,
"May 12, 2024 12:00 AM","May 12, 2024 1:00 AM",65.49,,,,,,,,,,,,,,,,
"May 12, 2024 1:00 AM","May 12, 2024 2:00 AM",54.50,,,,,,,,,,,,,,,,
"May 12, 2024 2:00 AM","May 12, 2024 3:00 AM",44.52,,,,,,,,,,,,,,,,
"May 12, 2024 3:00 AM","May 12, 2024 4:00 AM",41.22,,,,,,,,,,,,,,,,
"May 12, 2024 4:00 AM","May 12, 2024 5:00 AM",46.33,,,,,,,,,,,,,,,,
"May 12, 2024 5:00 AM","May 12, 2024 6:00 AM",43.50,,,,,,,,,,,,,,,,
"May 12, 2024 6:00 AM","May 12, 2024 7:00 AM",17.61,,,,,,,,,,,,,,,,
"May 12, 2024 7:00 AM","May 12, 2024 8:00 AM",4.79,,,,,,,,,,,,,,,,
"May 12, 2024 8:00 AM","May 12, 2024 9:00 AM",2.35,,,,,,,,,,,,,,,,
"May 12, 2024 9:00 AM","May 12, 2024 10:00 AM",-2.80,,,,,,,,,,,,,,,,
"May 12, 2024 10:00 AM","May 12, 2024 11:00 AM",-25.00,,,,,,,,,,,,,,,,
"May 12, 2024 11:00 AM","May 12, 2024 12:00 PM",-69.64,,,,,,,,,,,,,,,,
"May 12, 2024 12:00 PM","May 12, 2024 1:00 PM",-100.06,,,,,,,,,,,,,,,,
"May 12, 2024 1:00 PM","May 12, 2024 2:00 PM",-135.45,,,,,,,,,,,,,,,,
"May 12, 2024 2:00 PM","May 12, 2024 3:00 PM",-132.85,,,,,,,,,,,,,,,,
"May 12, 2024 3:00 PM","May 12, 2024 4:00 PM",-85.08,,,,,,,,,,,,,,,,
"May 12, 2024 4:00 PM","May 12, 2024 5:00 PM",-30.00,,,,,,,,,,,,,,,,
"May 12, 2024 5:00 PM","May 12, 2024 6:00 PM",-1.33,,,,,,,,,,,,,,,,
"May 12, 2024 6:00 PM","May 12, 2024 7:00 PM",22.50,,,,,,,,,,,,,,,,
"May 12, 2024 7:00 PM","May 12, 2024 8:00 PM",67.94,,,,,,,,,,,,,,,,
"May 12, 2024 8:00 PM","May 12, 2024 9:00 PM",75.74,,,,,,,,,,,,,,,,
"May 12, 2024 9:00 PM","May 12, 2024 10:00 PM",58.26,,,,,,,,,,,,,,,,
"May 12, 2024 10:00 PM","May 12, 2024 11:00 PM",44.60,,,,,,,,,,,,,,,,
"May 12, 2024 11:00 PM","May 13, 2024 12:00 AM",35.61,,,,,,,,,,,,,,,,
"May 13, 2024 12:00 AM","May 13, 2024 1:00 AM",26.84,,,,,,,,,,,,,,,,
"May 13, 2024 1:00 AM","May 13, 2024 2:00 AM",25.88,,,,,,,,,,,,,,,,
"May 13, 2024 2:00 AM","May 13, 2024 3:00 AM",25.71,,,,,,,,,,,,,,,,
"May 13, 2024 3:00 AM","May 13, 2024 4:00 AM",24.70,,,,,,,,,,,,,,,,
"May 13, 2024 4:00 AM","May 13, 2024 5:00 AM",27.00,,,,,,,,,,,,,,,,
"May 13, 2024 5:00 AM","May 13, 2024 6:00 AM",39.68,,,,,,,,,,,,,,,,
"May 13, 2024 6:00 AM","May 13, 2024 7:00 AM",79.97,,,,,,,,,,,,,,,,
"May 13, 2024 7:00 AM","May 13, 2024 8:00 AM",106.60,,,,,,,,,,,,,,,,
"May 13, 2024 8:00 AM","May 13, 2024 9:00 AM",78.47,,,,,,,,,,,,,,,,
"May 13, 2024 9:00 AM","May 13, 2024 10:00 AM",43.51,,,,,,,,,,,,,,,,
"May 13, 2024 10:00 AM","May 13, 2024 11:00 AM",10.38,,,,,,,,,,,,,,,,
"May 13, 2024 11:00 AM","May 13, 2024 12:00 PM",-0.97,,,,,,,,,,,,,,,,
"May 13, 2024 12:00 PM","May 13, 2024 1:00 PM",-2.69,,,,,,,,,,,,,,,,
"May 13, 2024 1:00 PM","May 13, 2024 2:00 PM",-2.27,,,,,,,,,,,,,,,,
"May 13, 2024 2:00 PM","May 13, 2024 3:00 PM",-2.46,,,,,,,,,,,,,,,,
"May 13, 2024 3:00 PM","May 13, 2024 4:00 PM",-0.73,,,,,,,,,,,,,,,,
"May 13, 2024 4:00 PM","May 13, 2024 5:00 PM",0.07,,,,,,,,,,,,,,,,
"May 13, 2024 5:00 PM","May 13, 2024 6:00 PM",55.01,,,,,,,,,,,,,,,,
"May 13, 2024 6:00 PM","May 13, 2024 7:00 PM",83.12,,,,,,,,,,,,,,,,
"May 13, 2024 7:00 PM","May 13, 2024 8:00 PM",146.18,,,,,,,,,,,,,,,,
"May 13, 2024 8:00 PM","May 13, 2024 9:00 PM",139.00,,,,,,,,,,,,,,,,
"May 13, 2024 9:00 PM","May 13, 2024 10:00 PM",88.70,,,,,,,,,,,,,,,,
"May 13, 2024 10:00 PM","May 13, 2024 11:00 PM",69.55,,,,,,,,,,,,,,,,
"May 13, 2024 11:00 PM","May 14, 2024 12:00 AM",52.70,,,,,,,,,,,,,,,,
"May 14, 2024 12:00 AM","May 14, 2024 1:00 AM",48.58,,,,,,,,,,,,,,,,
"May 14, 2024 1:00 AM","May 14, 2024 2:00 AM",43.43,,,,,,,,,,,,,,,,
"May 14, 2024 2:00 AM","May 14, 2024 3:00 AM",35.35,,,,,,,,,,,,,,,,
"May 14, 2024 3:00 AM","May 14, 2024 4:00 AM",34.08,,,,,,,,,,,,,,,,
"May 14, 2024 4:00 AM","May 14, 2024 5:00 AM",28.89,,,,,,,,,,,,,,,,
"May 14, 2024 5:00 AM","May 14, 2024 6:00 AM",52.35,,,,,,,,,,,,,,,,
"May 14, 2024 6:00 AM","May 14, 2024 7:00 AM",71.88,,,,,,,,,,,,,,,,
"May 14, 2024 7:00 AM","May 14, 2024 8:00 AM",77.33,,,,,,,,,,,,,,,,
"May 14, 2024 8:00 AM","May 14, 2024 9:00 AM",51.50,,,,,,,,,,,,,,,,
"May 14, 2024 9:00 AM","May 14, 2024 10:00 AM",5.64,,,,,,,,,,,,,,,,
"May 14, 2024 10:00 AM","May 14, 2024 11:00 AM",-2.33,,,,,,,,,,,,,,,,
"May 14, 2024 11:00 AM","May 14, 2024 12:00 PM",-11.12,,,,,,,,,,,,,,,,
